viewing_session_id,transaction_date,show_id,item_name,category,avg_episode_minutes
214,2025-02-17,S07,Galactic Wars,Sci-Fi,60
214,2025-02-17,S04,Laugh Track,Sitcom,25
214,2025-02-17,S11,Real Life Diaries,Reality TV,40
215,2025-03-04,S10,Little Explorers,Kids,18
215,2025-03-04,S13,True Crime Files,Documentary,50
215,2025-03-04,S03,Silent Witness Redux,Crime Drama,42
216,2025-04-01,S01,Crime City,Crime Drama,45
216,2025-04-01,S13,True Crime Files,Documentary,50
216,2025-04-01,S11,Real Life Diaries,Reality TV,40
216,2025-04-01,S09,Toon Town,Kids,20
217,2025-01-13,S01,Crime City,Crime Drama,45
217,2025-01-13,S11,Real Life Diaries,Reality TV,40
217,2025-01-13,S05,Office Antics,Sitcom,22
217,2025-01-13,S03,Silent Witness Redux,Crime Drama,42
218,2025-04-24,S15,Cooking Masters,Reality TV,38
219,2025-02-15,S01,Crime City,Crime Drama,45
219,2025-02-15,S13,True Crime Files,Documentary,50
220,2025-03-14,S01,Crime City,Crime Drama,45
220,2025-03-14,S13,True Crime Files,Documentary,50
221,2025-03-14,S09,Toon Town,Kids,20
221,2025-03-14,S14,Parenting Unscripted,Reality TV,35
222,2025-03-03,S01,Crime City,Crime Drama,45
222,2025-03-03,S13,True Crime Files,Documentary,50
223,2025-02-10,S11,Real Life Diaries,Reality TV,40
223,2025-02-10,S12,Love Island Nairobi,Reality TV,45
224,2025-03-07,S01,Crime City,Crime Drama,45
224,2025-03-07,S02,The Detective,Crime Drama,50
224,2025-03-07,S03,Silent Witness Redux,Crime Drama,42
225,2025-05-15,S09,Toon Town,Kids,20
225,2025-05-15,S10,Little Explorers,Kids,18
226,2025-01-18,S01,Crime City,Crime Drama,45
226,2025-01-18,S02,The Detective,Crime Drama,50
227,2025-02-06,S04,Laugh Track,Sitcom,25
227,2025-02-06,S05,Office Antics,Sitcom,22
228,2025-05-29,S01,Crime City,Crime Drama,45
229,2025-02-10,S09,Toon Town,Kids,20
229,2025-02-10,S10,Little Explorers,Kids,18
230,2025-01-25,S04,Laugh Track,Sitcom,25
230,2025-01-25,S05,Office Antics,Sitcom,22
231,2025-01-09,S09,Toon Town,Kids,20
232,2025-01-30,S06,Space Frontier,Sci-Fi,55
232,2025-01-30,S12,Love Island Nairobi,Reality TV,45
232,2025-01-30,S02,The Detective,Crime Drama,50
233,2025-06-12,S07,Galactic Wars,Sci-Fi,60
233,2025-06-12,S09,Toon Town,Kids,20
234,2025-05-12,S01,Crime City,Crime Drama,45
234,2025-05-12,S13,True Crime Files,Documentary,50
235,2025-03-31,S10,Little Explorers,Kids,18
236,2025-05-08,S09,Toon Town,Kids,20
236,2025-05-08,S14,Parenting Unscripted,Reality TV,35
237,2025-04-15,S13,True Crime Files,Documentary,50
238,2025-06-09,S02,The Detective,Crime Drama,50
239,2025-01-02,S06,Space Frontier,Sci-Fi,55
239,2025-01-02,S07,Galactic Wars,Sci-Fi,60
240,2025-05-25,S14,Parenting Unscripted,Reality TV,35
240,2025-05-25,S12,Love Island Nairobi,Reality TV,45
240,2025-05-25,S01,Crime City,Crime Drama,45
241,2025-02-19,S06,Space Frontier,Sci-Fi,55
241,2025-02-19,S07,Galactic Wars,Sci-Fi,60
242,2025-02-04,S11,Real Life Diaries,Reality TV,40
242,2025-02-04,S12,Love Island Nairobi,Reality TV,45
242,2025-02-04,S15,Cooking Masters,Reality TV,38
242,2025-02-04,S04,Laugh Track,Sitcom,25
243,2025-01-03,S09,Toon Town,Kids,20
243,2025-01-03,S10,Little Explorers,Kids,18
243,2025-01-03,S11,Real Life Diaries,Reality TV,40
243,2025-01-03,S05,Office Antics,Sitcom,22
244,2025-04-05,S11,Real Life Diaries,Reality TV,40
244,2025-04-05,S12,Love Island Nairobi,Reality TV,45
245,2025-01-27,S09,Toon Town,Kids,20
245,2025-01-27,S10,Little Explorers,Kids,18
246,2025-01-10,S01,Crime City,Crime Drama,45
246,2025-01-10,S02,The Detective,Crime Drama,50
246,2025-01-10,S04,Laugh Track,Sitcom,25
247,2025-01-11,S11,Real Life Diaries,Reality TV,40
247,2025-01-11,S12,Love Island Nairobi,Reality TV,45
248,2025-03-02,S04,Laugh Track,Sitcom,25
248,2025-03-02,S05,Office Antics,Sitcom,22
249,2025-01-16,S06,Space Frontier,Sci-Fi,55
249,2025-01-16,S07,Galactic Wars,Sci-Fi,60
250,2025-03-29,S07,Galactic Wars,Sci-Fi,60
251,2025-03-31,S01,Crime City,Crime Drama,45
251,2025-03-31,S02,The Detective,Crime Drama,50
252,2025-03-04,S12,Love Island Nairobi,Reality TV,45
253,2025-03-07,S13,True Crime Files,Documentary,50
253,2025-03-07,S07,Galactic Wars,Sci-Fi,60
253,2025-03-07,S10,Little Explorers,Kids,18
253,2025-03-07,S04,Laugh Track,Sitcom,25
254,2025-05-08,S12,Love Island Nairobi,Reality TV,45
254,2025-05-08,S08,Time Anomaly,Sci-Fi,48
254,2025-05-08,S10,Little Explorers,Kids,18
254,2025-05-08,S02,The Detective,Crime Drama,50
255,2025-02-21,S04,Laugh Track,Sitcom,25
256,2025-01-19,S09,Toon Town,Kids,20
256,2025-01-19,S10,Little Explorers,Kids,18
257,2025-04-06,S01,Crime City,Crime Drama,45
257,2025-04-06,S13,True Crime Files,Documentary,50
258,2025-05-09,S11,Real Life Diaries,Reality TV,40
258,2025-05-09,S12,Love Island Nairobi,Reality TV,45
259,2025-05-10,S05,Office Antics,Sitcom,22
260,2025-05-09,S14,Parenting Unscripted,Reality TV,35
260,2025-05-09,S10,Little Explorers,Kids,18
260,2025-05-09,S08,Time Anomaly,Sci-Fi,48
260,2025-05-09,S07,Galactic Wars,Sci-Fi,60
261,2025-02-05,S04,Laugh Track,Sitcom,25
261,2025-02-05,S05,Office Antics,Sitcom,22
262,2025-04-26,S09,Toon Town,Kids,20
262,2025-04-26,S10,Little Explorers,Kids,18
263,2025-03-12,S06,Space Frontier,Sci-Fi,55
264,2025-01-13,S05,Office Antics,Sitcom,22
264,2025-01-13,S01,Crime City,Crime Drama,45
264,2025-01-13,S07,Galactic Wars,Sci-Fi,60
264,2025-01-13,S02,The Detective,Crime Drama,50
265,2025-05-03,S01,Crime City,Crime Drama,45
266,2025-02-02,S09,Toon Town,Kids,20
266,2025-02-02,S14,Parenting Unscripted,Reality TV,35
267,2025-04-02,S03,Silent Witness Redux,Crime Drama,42
267,2025-04-02,S11,Real Life Diaries,Reality TV,40
267,2025-04-02,S07,Galactic Wars,Sci-Fi,60
268,2025-06-30,S06,Space Frontier,Sci-Fi,55
269,2025-02-14,S11,Real Life Diaries,Reality TV,40
269,2025-02-14,S10,Little Explorers,Kids,18
269,2025-02-14,S05,Office Antics,Sitcom,22
269,2025-02-14,S12,Love Island Nairobi,Reality TV,45
270,2025-01-09,S11,Real Life Diaries,Reality TV,40
270,2025-01-09,S12,Love Island Nairobi,Reality TV,45
271,2025-03-27,S08,Time Anomaly,Sci-Fi,48
272,2025-02-15,S09,Toon Town,Kids,20
272,2025-02-15,S14,Parenting Unscripted,Reality TV,35
273,2025-02-14,S06,Space Frontier,Sci-Fi,55
273,2025-02-14,S07,Galactic Wars,Sci-Fi,60
274,2025-01-30,S11,Real Life Diaries,Reality TV,40
274,2025-01-30,S12,Love Island Nairobi,Reality TV,45
275,2025-04-17,S11,Real Life Diaries,Reality TV,40
275,2025-04-17,S12,Love Island Nairobi,Reality TV,45
275,2025-04-17,S15,Cooking Masters,Reality TV,38
276,2025-02-23,S06,Space Frontier,Sci-Fi,55
276,2025-02-23,S13,True Crime Files,Documentary,50
277,2025-05-28,S09,Toon Town,Kids,20
277,2025-05-28,S10,Little Explorers,Kids,18
278,2025-02-01,S15,Cooking Masters,Reality TV,38
279,2025-06-19,S03,Silent Witness Redux,Crime Drama,42
279,2025-06-19,S10,Little Explorers,Kids,18
279,2025-06-19,S07,Galactic Wars,Sci-Fi,60
279,2025-06-19,S09,Toon Town,Kids,20
280,2025-01-12,S06,Space Frontier,Sci-Fi,55
280,2025-01-12,S07,Galactic Wars,Sci-Fi,60
281,2025-06-26,S08,Time Anomaly,Sci-Fi,48
281,2025-06-26,S02,The Detective,Crime Drama,50
282,2025-02-28,S06,Space Frontier,Sci-Fi,55
282,2025-02-28,S07,Galactic Wars,Sci-Fi,60
283,2025-01-06,S09,Toon Town,Kids,20
283,2025-01-06,S10,Little Explorers,Kids,18
284,2025-05-25,S07,Galactic Wars,Sci-Fi,60
284,2025-05-25,S10,Little Explorers,Kids,18
284,2025-05-25,S01,Crime City,Crime Drama,45
284,2025-05-25,S09,Toon Town,Kids,20
285,2025-06-02,S09,Toon Town,Kids,20
285,2025-06-02,S14,Parenting Unscripted,Reality TV,35
286,2025-05-25,S05,Office Antics,Sitcom,22
286,2025-05-25,S15,Cooking Masters,Reality TV,38
287,2025-03-17,S01,Crime City,Crime Drama,45
288,2025-03-21,S03,Silent Witness Redux,Crime Drama,42
289,2025-04-17,S09,Toon Town,Kids,20
289,2025-04-17,S10,Little Explorers,Kids,18
290,2025-01-06,S06,Space Frontier,Sci-Fi,55
290,2025-01-06,S07,Galactic Wars,Sci-Fi,60
291,2025-01-17,S09,Toon Town,Kids,20
291,2025-01-17,S10,Little Explorers,Kids,18
292,2025-04-03,S11,Real Life Diaries,Reality TV,40
292,2025-04-03,S12,Love Island Nairobi,Reality TV,45
293,2025-02-12,S03,Silent Witness Redux,Crime Drama,42
293,2025-02-12,S14,Parenting Unscripted,Reality TV,35
293,2025-02-12,S12,Love Island Nairobi,Reality TV,45
293,2025-02-12,S15,Cooking Masters,Reality TV,38
294,2025-06-04,S10,Little Explorers,Kids,18
294,2025-06-04,S07,Galactic Wars,Sci-Fi,60
294,2025-06-04,S04,Laugh Track,Sitcom,25
295,2025-04-18,S04,Laugh Track,Sitcom,25
295,2025-04-18,S03,Silent Witness Redux,Crime Drama,42
295,2025-04-18,S08,Time Anomaly,Sci-Fi,48
296,2025-01-05,S10,Little Explorers,Kids,18
296,2025-01-05,S06,Space Frontier,Sci-Fi,55
297,2025-03-27,S11,Real Life Diaries,Reality TV,40
297,2025-03-27,S12,Love Island Nairobi,Reality TV,45
297,2025-03-27,S15,Cooking Masters,Reality TV,38
298,2025-05-25,S04,Laugh Track,Sitcom,25
298,2025-05-25,S05,Office Antics,Sitcom,22
299,2025-02-22,S07,Galactic Wars,Sci-Fi,60
299,2025-02-22,S01,Crime City,Crime Drama,45
299,2025-02-22,S06,Space Frontier,Sci-Fi,55
300,2025-01-31,S09,Toon Town,Kids,20
300,2025-01-31,S10,Little Explorers,Kids,18
301,2025-01-20,S01,Crime City,Crime Drama,45
301,2025-01-20,S02,The Detective,Crime Drama,50
302,2025-06-20,S01,Crime City,Crime Drama,45
302,2025-06-20,S02,The Detective,Crime Drama,50
303,2025-03-13,S15,Cooking Masters,Reality TV,38
304,2025-01-15,S15,Cooking Masters,Reality TV,38
304,2025-01-15,S10,Little Explorers,Kids,18
304,2025-01-15,S04,Laugh Track,Sitcom,25
305,2025-04-20,S04,Laugh Track,Sitcom,25
305,2025-04-20,S05,Office Antics,Sitcom,22
306,2025-05-08,S04,Laugh Track,Sitcom,25
306,2025-05-08,S11,Real Life Diaries,Reality TV,40
306,2025-05-08,S05,Office Antics,Sitcom,22
307,2025-01-31,S01,Crime City,Crime Drama,45
307,2025-01-31,S02,The Detective,Crime Drama,50
307,2025-01-31,S04,Laugh Track,Sitcom,25
308,2025-06-14,S01,Crime City,Crime Drama,45
308,2025-06-14,S11,Real Life Diaries,Reality TV,40
308,2025-06-14,S13,True Crime Files,Documentary,50
309,2025-01-11,S09,Toon Town,Kids,20
309,2025-01-11,S14,Parenting Unscripted,Reality TV,35
309,2025-01-11,S07,Galactic Wars,Sci-Fi,60
310,2025-01-06,S14,Parenting Unscripted,Reality TV,35
310,2025-01-06,S01,Crime City,Crime Drama,45
311,2025-03-20,S06,Space Frontier,Sci-Fi,55
311,2025-03-20,S02,The Detective,Crime Drama,50
311,2025-03-20,S11,Real Life Diaries,Reality TV,40
312,2025-06-24,S06,Space Frontier,Sci-Fi,55
312,2025-06-24,S07,Galactic Wars,Sci-Fi,60
313,2025-01-23,S09,Toon Town,Kids,20
313,2025-01-23,S14,Parenting Unscripted,Reality TV,35
314,2025-05-13,S11,Real Life Diaries,Reality TV,40
314,2025-05-13,S12,Love Island Nairobi,Reality TV,45
314,2025-05-13,S15,Cooking Masters,Reality TV,38
314,2025-05-13,S05,Office Antics,Sitcom,22
315,2025-04-04,S14,Parenting Unscripted,Reality TV,35
316,2025-02-19,S08,Time Anomaly,Sci-Fi,48
316,2025-02-19,S02,The Detective,Crime Drama,50
316,2025-02-19,S07,Galactic Wars,Sci-Fi,60
317,2025-06-07,S12,Love Island Nairobi,Reality TV,45
317,2025-06-07,S04,Laugh Track,Sitcom,25
317,2025-06-07,S14,Parenting Unscripted,Reality TV,35
317,2025-06-07,S07,Galactic Wars,Sci-Fi,60
318,2025-05-09,S06,Space Frontier,Sci-Fi,55
318,2025-05-09,S07,Galactic Wars,Sci-Fi,60
319,2025-01-05,S13,True Crime Files,Documentary,50
320,2025-06-07,S09,Toon Town,Kids,20
320,2025-06-07,S14,Parenting Unscripted,Reality TV,35
321,2025-03-12,S04,Laugh Track,Sitcom,25
321,2025-03-12,S05,Office Antics,Sitcom,22
322,2025-02-24,S10,Little Explorers,Kids,18
323,2025-02-21,S02,The Detective,Crime Drama,50
323,2025-02-21,S04,Laugh Track,Sitcom,25
324,2025-06-21,S09,Toon Town,Kids,20
324,2025-06-21,S10,Little Explorers,Kids,18
325,2025-03-03,S09,Toon Town,Kids,20
325,2025-03-03,S10,Little Explorers,Kids,18
326,2025-02-24,S11,Real Life Diaries,Reality TV,40
326,2025-02-24,S02,The Detective,Crime Drama,50
327,2025-03-03,S08,Time Anomaly,Sci-Fi,48
328,2025-01-23,S06,Space Frontier,Sci-Fi,55
328,2025-01-23,S07,Galactic Wars,Sci-Fi,60
329,2025-01-04,S09,Toon Town,Kids,20
329,2025-01-04,S10,Little Explorers,Kids,18
330,2025-06-29,S11,Real Life Diaries,Reality TV,40
330,2025-06-29,S12,Love Island Nairobi,Reality TV,45
331,2025-02-10,S09,Toon Town,Kids,20
331,2025-02-10,S14,Parenting Unscripted,Reality TV,35
332,2025-06-29,S04,Laugh Track,Sitcom,25
333,2025-01-17,S01,Crime City,Crime Drama,45
333,2025-01-17,S02,The Detective,Crime Drama,50
334,2025-05-09,S08,Time Anomaly,Sci-Fi,48
334,2025-05-09,S12,Love Island Nairobi,Reality TV,45
335,2025-02-08,S07,Galactic Wars,Sci-Fi,60
335,2025-02-08,S11,Real Life Diaries,Reality TV,40
335,2025-02-08,S12,Love Island Nairobi,Reality TV,45
335,2025-02-08,S02,The Detective,Crime Drama,50
336,2025-01-06,S11,Real Life Diaries,Reality TV,40
336,2025-01-06,S08,Time Anomaly,Sci-Fi,48
336,2025-01-06,S05,Office Antics,Sitcom,22
337,2025-03-20,S15,Cooking Masters,Reality TV,38
337,2025-03-20,S03,Silent Witness Redux,Crime Drama,42
338,2025-04-26,S06,Space Frontier,Sci-Fi,55
338,2025-04-26,S07,Galactic Wars,Sci-Fi,60
339,2025-03-21,S01,Crime City,Crime Drama,45
339,2025-03-21,S02,The Detective,Crime Drama,50
339,2025-03-21,S03,Silent Witness Redux,Crime Drama,42
340,2025-05-16,S06,Space Frontier,Sci-Fi,55
340,2025-05-16,S07,Galactic Wars,Sci-Fi,60
340,2025-05-16,S08,Time Anomaly,Sci-Fi,48
341,2025-02-23,S06,Space Frontier,Sci-Fi,55
341,2025-02-23,S07,Galactic Wars,Sci-Fi,60
341,2025-02-23,S08,Time Anomaly,Sci-Fi,48
341,2025-02-23,S14,Parenting Unscripted,Reality TV,35
342,2025-03-12,S12,Love Island Nairobi,Reality TV,45
343,2025-05-10,S06,Space Frontier,Sci-Fi,55
343,2025-05-10,S07,Galactic Wars,Sci-Fi,60
344,2025-01-25,S10,Little Explorers,Kids,18
344,2025-01-25,S02,The Detective,Crime Drama,50
345,2025-06-17,S09,Toon Town,Kids,20
345,2025-06-17,S14,Parenting Unscripted,Reality TV,35
346,2025-06-07,S04,Laugh Track,Sitcom,25
346,2025-06-07,S05,Office Antics,Sitcom,22
347,2025-06-13,S11,Real Life Diaries,Reality TV,40
347,2025-06-13,S12,Love Island Nairobi,Reality TV,45
348,2025-03-28,S01,Crime City,Crime Drama,45
348,2025-03-28,S02,The Detective,Crime Drama,50
349,2025-03-04,S14,Parenting Unscripted,Reality TV,35
349,2025-03-04,S13,True Crime Files,Documentary,50
350,2025-02-04,S01,Crime City,Crime Drama,45
351,2025-05-09,S03,Silent Witness Redux,Crime Drama,42
351,2025-05-09,S01,Crime City,Crime Drama,45
351,2025-05-09,S02,The Detective,Crime Drama,50
351,2025-05-09,S04,Laugh Track,Sitcom,25
352,2025-05-09,S01,Crime City,Crime Drama,45
352,2025-05-09,S02,The Detective,Crime Drama,50
352,2025-05-09,S03,Silent Witness Redux,Crime Drama,42
353,2025-02-11,S09,Toon Town,Kids,20
353,2025-02-11,S14,Parenting Unscripted,Reality TV,35
354,2025-05-19,S01,Crime City,Crime Drama,45
354,2025-05-19,S02,The Detective,Crime Drama,50
355,2025-04-11,S04,Laugh Track,Sitcom,25
355,2025-04-11,S05,Office Antics,Sitcom,22
356,2025-04-25,S01,Crime City,Crime Drama,45
356,2025-04-25,S02,The Detective,Crime Drama,50
356,2025-04-25,S08,Time Anomaly,Sci-Fi,48
357,2025-03-23,S10,Little Explorers,Kids,18
357,2025-03-23,S01,Crime City,Crime Drama,45
358,2025-06-18,S09,Toon Town,Kids,20
358,2025-06-18,S02,The Detective,Crime Drama,50
359,2025-05-21,S13,True Crime Files,Documentary,50
359,2025-05-21,S09,Toon Town,Kids,20
360,2025-04-23,S09,Toon Town,Kids,20
360,2025-04-23,S12,Love Island Nairobi,Reality TV,45
361,2025-04-28,S09,Toon Town,Kids,20
361,2025-04-28,S10,Little Explorers,Kids,18
362,2025-06-27,S01,Crime City,Crime Drama,45
362,2025-06-27,S12,Love Island Nairobi,Reality TV,45
363,2025-01-08,S06,Space Frontier,Sci-Fi,55
363,2025-01-08,S12,Love Island Nairobi,Reality TV,45
363,2025-01-08,S03,Silent Witness Redux,Crime Drama,42
363,2025-01-08,S14,Parenting Unscripted,Reality TV,35
364,2025-05-30,S06,Space Frontier,Sci-Fi,55
364,2025-05-30,S07,Galactic Wars,Sci-Fi,60
365,2025-04-16,S03,Silent Witness Redux,Crime Drama,42
365,2025-04-16,S14,Parenting Unscripted,Reality TV,35
365,2025-04-16,S11,Real Life Diaries,Reality TV,40
365,2025-04-16,S01,Crime City,Crime Drama,45
366,2025-04-03,S12,Love Island Nairobi,Reality TV,45
366,2025-04-03,S03,Silent Witness Redux,Crime Drama,42
366,2025-04-03,S08,Time Anomaly,Sci-Fi,48
366,2025-04-03,S09,Toon Town,Kids,20
367,2025-04-05,S11,Real Life Diaries,Reality TV,40
367,2025-04-05,S12,Love Island Nairobi,Reality TV,45
368,2025-03-12,S04,Laugh Track,Sitcom,25
368,2025-03-12,S05,Office Antics,Sitcom,22
369,2025-05-04,S04,Laugh Track,Sitcom,25
369,2025-05-04,S05,Office Antics,Sitcom,22
370,2025-05-04,S11,Real Life Diaries,Reality TV,40
370,2025-05-04,S12,Love Island Nairobi,Reality TV,45
370,2025-05-04,S15,Cooking Masters,Reality TV,38
371,2025-06-02,S01,Crime City,Crime Drama,45
371,2025-06-02,S09,Toon Town,Kids,20
371,2025-06-02,S05,Office Antics,Sitcom,22
372,2025-02-18,S01,Crime City,Crime Drama,45
372,2025-02-18,S02,The Detective,Crime Drama,50
373,2025-02-15,S06,Space Frontier,Sci-Fi,55
373,2025-02-15,S07,Galactic Wars,Sci-Fi,60
373,2025-02-15,S08,Time Anomaly,Sci-Fi,48
374,2025-05-06,S14,Parenting Unscripted,Reality TV,35
375,2025-05-10,S09,Toon Town,Kids,20
375,2025-05-10,S14,Parenting Unscripted,Reality TV,35
376,2025-06-18,S09,Toon Town,Kids,20
376,2025-06-18,S14,Parenting Unscripted,Reality TV,35
377,2025-01-19,S09,Toon Town,Kids,20
377,2025-01-19,S10,Little Explorers,Kids,18
378,2025-03-20,S09,Toon Town,Kids,20
378,2025-03-20,S14,Parenting Unscripted,Reality TV,35
378,2025-03-20,S15,Cooking Masters,Reality TV,38
379,2025-04-12,S10,Little Explorers,Kids,18
379,2025-04-12,S04,Laugh Track,Sitcom,25
379,2025-04-12,S02,The Detective,Crime Drama,50
380,2025-02-11,S13,True Crime Files,Documentary,50
380,2025-02-11,S02,The Detective,Crime Drama,50
381,2025-03-21,S04,Laugh Track,Sitcom,25
382,2025-06-10,S04,Laugh Track,Sitcom,25
382,2025-06-10,S05,Office Antics,Sitcom,22
383,2025-03-23,S04,Laugh Track,Sitcom,25
383,2025-03-23,S05,Office Antics,Sitcom,22
384,2025-04-20,S09,Toon Town,Kids,20
384,2025-04-20,S10,Little Explorers,Kids,18
385,2025-01-20,S04,Laugh Track,Sitcom,25
385,2025-01-20,S05,Office Antics,Sitcom,22
386,2025-03-18,S11,Real Life Diaries,Reality TV,40
386,2025-03-18,S09,Toon Town,Kids,20
386,2025-03-18,S13,True Crime Files,Documentary,50
386,2025-03-18,S08,Time Anomaly,Sci-Fi,48
387,2025-03-16,S01,Crime City,Crime Drama,45
387,2025-03-16,S02,The Detective,Crime Drama,50
388,2025-06-18,S14,Parenting Unscripted,Reality TV,35
388,2025-06-18,S11,Real Life Diaries,Reality TV,40
388,2025-06-18,S09,Toon Town,Kids,20
389,2025-05-31,S11,Real Life Diaries,Reality TV,40
390,2025-04-23,S03,Silent Witness Redux,Crime Drama,42
391,2025-06-20,S01,Crime City,Crime Drama,45
391,2025-06-20,S02,The Detective,Crime Drama,50
391,2025-06-20,S03,Silent Witness Redux,Crime Drama,42
392,2025-04-26,S04,Laugh Track,Sitcom,25
392,2025-04-26,S05,Office Antics,Sitcom,22
393,2025-06-14,S04,Laugh Track,Sitcom,25
393,2025-06-14,S05,Office Antics,Sitcom,22
394,2025-04-01,S12,Love Island Nairobi,Reality TV,45
395,2025-05-06,S10,Little Explorers,Kids,18
396,2025-03-08,S01,Crime City,Crime Drama,45
396,2025-03-08,S13,True Crime Files,Documentary,50
397,2025-03-26,S09,Toon Town,Kids,20
397,2025-03-26,S01,Crime City,Crime Drama,45
398,2025-01-31,S09,Toon Town,Kids,20
398,2025-01-31,S10,Little Explorers,Kids,18
399,2025-06-15,S09,Toon Town,Kids,20
400,2025-05-09,S06,Space Frontier,Sci-Fi,55
400,2025-05-09,S13,True Crime Files,Documentary,50
400,2025-05-09,S03,Silent Witness Redux,Crime Drama,42
400,2025-05-09,S02,The Detective,Crime Drama,50
401,2025-06-29,S04,Laugh Track,Sitcom,25
401,2025-06-29,S05,Office Antics,Sitcom,22
402,2025-03-01,S13,True Crime Files,Documentary,50
402,2025-03-01,S10,Little Explorers,Kids,18
403,2025-01-15,S14,Parenting Unscripted,Reality TV,35
403,2025-01-15,S15,Cooking Masters,Reality TV,38
404,2025-04-13,S06,Space Frontier,Sci-Fi,55
404,2025-04-13,S07,Galactic Wars,Sci-Fi,60
405,2025-06-14,S08,Time Anomaly,Sci-Fi,48
406,2025-04-22,S07,Galactic Wars,Sci-Fi,60
406,2025-04-22,S09,Toon Town,Kids,20
406,2025-04-22,S03,Silent Witness Redux,Crime Drama,42
406,2025-04-22,S04,Laugh Track,Sitcom,25
407,2025-04-10,S05,Office Antics,Sitcom,22
408,2025-01-01,S11,Real Life Diaries,Reality TV,40
408,2025-01-01,S12,Love Island Nairobi,Reality TV,45
408,2025-01-01,S15,Cooking Masters,Reality TV,38
409,2025-03-26,S01,Crime City,Crime Drama,45
409,2025-03-26,S13,True Crime Files,Documentary,50
410,2025-01-06,S01,Crime City,Crime Drama,45
410,2025-01-06,S02,The Detective,Crime Drama,50
410,2025-01-06,S03,Silent Witness Redux,Crime Drama,42
411,2025-03-25,S01,Crime City,Crime Drama,45
411,2025-03-25,S13,True Crime Files,Documentary,50
412,2025-04-18,S11,Real Life Diaries,Reality TV,40
412,2025-04-18,S12,Love Island Nairobi,Reality TV,45
412,2025-04-18,S15,Cooking Masters,Reality TV,38
413,2025-02-04,S07,Galactic Wars,Sci-Fi,60
414,2025-03-21,S10,Little Explorers,Kids,18
415,2025-05-14,S06,Space Frontier,Sci-Fi,55
415,2025-05-14,S07,Galactic Wars,Sci-Fi,60
415,2025-05-14,S02,The Detective,Crime Drama,50
416,2025-04-06,S01,Crime City,Crime Drama,45
416,2025-04-06,S02,The Detective,Crime Drama,50
416,2025-04-06,S03,Silent Witness Redux,Crime Drama,42
417,2025-04-14,S04,Laugh Track,Sitcom,25
417,2025-04-14,S05,Office Antics,Sitcom,22
418,2025-03-27,S14,Parenting Unscripted,Reality TV,35
418,2025-03-27,S11,Real Life Diaries,Reality TV,40
418,2025-03-27,S10,Little Explorers,Kids,18
418,2025-03-27,S06,Space Frontier,Sci-Fi,55
419,2025-04-01,S01,Crime City,Crime Drama,45
419,2025-04-01,S08,Time Anomaly,Sci-Fi,48
419,2025-04-01,S10,Little Explorers,Kids,18
420,2025-03-22,S11,Real Life Diaries,Reality TV,40
420,2025-03-22,S12,Love Island Nairobi,Reality TV,45
421,2025-03-05,S04,Laugh Track,Sitcom,25
421,2025-03-05,S05,Office Antics,Sitcom,22
422,2025-06-16,S06,Space Frontier,Sci-Fi,55
422,2025-06-16,S07,Galactic Wars,Sci-Fi,60
423,2025-04-16,S11,Real Life Diaries,Reality TV,40
423,2025-04-16,S04,Laugh Track,Sitcom,25
423,2025-04-16,S07,Galactic Wars,Sci-Fi,60
424,2025-01-18,S11,Real Life Diaries,Reality TV,40
424,2025-01-18,S12,Love Island Nairobi,Reality TV,45
425,2025-01-28,S11,Real Life Diaries,Reality TV,40
425,2025-01-28,S12,Love Island Nairobi,Reality TV,45
426,2025-03-08,S09,Toon Town,Kids,20
426,2025-03-08,S14,Parenting Unscripted,Reality TV,35
427,2025-03-12,S01,Crime City,Crime Drama,45
