listening_session_id,transaction_date,track_id,item_name,category,duration_minutes
194,2025-06-19,M15,Amapiano Vibes,Amapiano/Afrobeat,5
194,2025-06-19,M04,Study Focus 1,Instrumental,6
195,2025-03-06,M01,Workout Anthem,Fitness/EDM,3
195,2025-03-06,M02,Pump It Up,Fitness/EDM,3
195,2025-03-06,M03,Cardio Beats,Fitness/EDM,4
196,2025-05-22,M14,Street Beats,Hip-Hop,3
196,2025-05-22,M01,Workout Anthem,Fitness/EDM,3
196,2025-05-22,M03,Cardio Beats,Fitness/EDM,4
196,2025-05-22,M02,Pump It Up,Fitness/EDM,3
197,2025-01-23,M06,Rain Sounds,Ambient/Sleep,10
197,2025-01-23,M07,Deep Sleep,Ambient/Sleep,12
198,2025-06-22,M13,Hip Hop Anthem,Hip-Hop,3
198,2025-06-22,M14,Street Beats,Hip-Hop,3
199,2025-04-27,M15,Amapiano Vibes,Amapiano/Afrobeat,5
199,2025-04-27,M16,Gengetone Hit,Amapiano/Afrobeat,4
200,2025-03-05,M06,Rain Sounds,Ambient/Sleep,10
200,2025-03-05,M07,Deep Sleep,Ambient/Sleep,12
201,2025-02-23,M06,Rain Sounds,Ambient/Sleep,10
201,2025-02-23,M07,Deep Sleep,Ambient/Sleep,12
202,2025-03-12,M15,Amapiano Vibes,Amapiano/Afrobeat,5
202,2025-03-12,M06,Rain Sounds,Ambient/Sleep,10
202,2025-03-12,M09,Sunday Worship 2,Gospel,5
203,2025-05-27,M15,Amapiano Vibes,Amapiano/Afrobeat,5
203,2025-05-27,M16,Gengetone Hit,Amapiano/Afrobeat,4
204,2025-04-22,M11,Heartbreak Ballad,R&B,4
204,2025-04-22,M12,Love Story,R&B,4
205,2025-01-23,M09,Sunday Worship 2,Gospel,5
205,2025-01-23,M16,Gengetone Hit,Amapiano/Afrobeat,4
205,2025-01-23,M10,Praise Medley,Gospel,7
205,2025-01-23,M05,Study Focus 2,Instrumental,5
206,2025-03-16,M08,Sunday Worship 1,Gospel,5
206,2025-03-16,M14,Street Beats,Hip-Hop,3
206,2025-03-16,M03,Cardio Beats,Fitness/EDM,4
206,2025-03-16,M07,Deep Sleep,Ambient/Sleep,12
207,2025-03-04,M02,Pump It Up,Fitness/EDM,3
208,2025-05-04,M04,Study Focus 1,Instrumental,6
208,2025-05-04,M05,Study Focus 2,Instrumental,5
209,2025-03-21,M04,Study Focus 1,Instrumental,6
209,2025-03-21,M05,Study Focus 2,Instrumental,5
209,2025-03-21,M07,Deep Sleep,Ambient/Sleep,12
210,2025-01-10,M15,Amapiano Vibes,Amapiano/Afrobeat,5
210,2025-01-10,M16,Gengetone Hit,Amapiano/Afrobeat,4
210,2025-01-10,M03,Cardio Beats,Fitness/EDM,4
211,2025-02-24,M13,Hip Hop Anthem,Hip-Hop,3
211,2025-02-24,M14,Street Beats,Hip-Hop,3
212,2025-03-04,M06,Rain Sounds,Ambient/Sleep,10
212,2025-03-04,M07,Deep Sleep,Ambient/Sleep,12
213,2025-01-08,M01,Workout Anthem,Fitness/EDM,3
213,2025-01-08,M15,Amapiano Vibes,Amapiano/Afrobeat,5
214,2025-04-25,M13,Hip Hop Anthem,Hip-Hop,3
214,2025-04-25,M14,Street Beats,Hip-Hop,3
214,2025-04-25,M15,Amapiano Vibes,Amapiano/Afrobeat,5
215,2025-02-16,M06,Rain Sounds,Ambient/Sleep,10
215,2025-02-16,M16,Gengetone Hit,Amapiano/Afrobeat,4
215,2025-02-16,M02,Pump It Up,Fitness/EDM,3
216,2025-02-15,M04,Study Focus 1,Instrumental,6
216,2025-02-15,M02,Pump It Up,Fitness/EDM,3
217,2025-06-22,M01,Workout Anthem,Fitness/EDM,3
217,2025-06-22,M02,Pump It Up,Fitness/EDM,3
218,2025-02-20,M01,Workout Anthem,Fitness/EDM,3
218,2025-02-20,M02,Pump It Up,Fitness/EDM,3
219,2025-03-01,M01,Workout Anthem,Fitness/EDM,3
219,2025-03-01,M03,Cardio Beats,Fitness/EDM,4
219,2025-03-01,M13,Hip Hop Anthem,Hip-Hop,3
220,2025-02-07,M15,Amapiano Vibes,Amapiano/Afrobeat,5
220,2025-02-07,M11,Heartbreak Ballad,R&B,4
221,2025-01-27,M08,Sunday Worship 1,Gospel,5
221,2025-01-27,M09,Sunday Worship 2,Gospel,5
222,2025-06-10,M03,Cardio Beats,Fitness/EDM,4
222,2025-06-10,M11,Heartbreak Ballad,R&B,4
223,2025-06-30,M01,Workout Anthem,Fitness/EDM,3
223,2025-06-30,M02,Pump It Up,Fitness/EDM,3
223,2025-06-30,M06,Rain Sounds,Ambient/Sleep,10
224,2025-06-22,M06,Rain Sounds,Ambient/Sleep,10
224,2025-06-22,M07,Deep Sleep,Ambient/Sleep,12
225,2025-01-15,M14,Street Beats,Hip-Hop,3
226,2025-05-03,M02,Pump It Up,Fitness/EDM,3
226,2025-05-03,M01,Workout Anthem,Fitness/EDM,3
226,2025-05-03,M07,Deep Sleep,Ambient/Sleep,12
227,2025-05-04,M11,Heartbreak Ballad,R&B,4
227,2025-05-04,M12,Love Story,R&B,4
228,2025-04-07,M11,Heartbreak Ballad,R&B,4
228,2025-04-07,M12,Love Story,R&B,4
229,2025-04-28,M11,Heartbreak Ballad,R&B,4
229,2025-04-28,M09,Sunday Worship 2,Gospel,5
229,2025-04-28,M16,Gengetone Hit,Amapiano/Afrobeat,4
230,2025-05-24,M06,Rain Sounds,Ambient/Sleep,10
231,2025-01-05,M06,Rain Sounds,Ambient/Sleep,10
231,2025-01-05,M07,Deep Sleep,Ambient/Sleep,12
232,2025-02-27,M07,Deep Sleep,Ambient/Sleep,12
232,2025-02-27,M03,Cardio Beats,Fitness/EDM,4
233,2025-05-19,M06,Rain Sounds,Ambient/Sleep,10
234,2025-02-14,M04,Study Focus 1,Instrumental,6
234,2025-02-14,M08,Sunday Worship 1,Gospel,5
235,2025-06-04,M08,Sunday Worship 1,Gospel,5
235,2025-06-04,M09,Sunday Worship 2,Gospel,5
236,2025-02-12,M08,Sunday Worship 1,Gospel,5
236,2025-02-12,M09,Sunday Worship 2,Gospel,5
237,2025-03-11,M02,Pump It Up,Fitness/EDM,3
237,2025-03-11,M13,Hip Hop Anthem,Hip-Hop,3
237,2025-03-11,M05,Study Focus 2,Instrumental,5
238,2025-04-29,M09,Sunday Worship 2,Gospel,5
239,2025-01-18,M14,Street Beats,Hip-Hop,3
239,2025-01-18,M03,Cardio Beats,Fitness/EDM,4
239,2025-01-18,M05,Study Focus 2,Instrumental,5
240,2025-05-03,M01,Workout Anthem,Fitness/EDM,3
240,2025-05-03,M02,Pump It Up,Fitness/EDM,3
240,2025-05-03,M05,Study Focus 2,Instrumental,5
241,2025-03-08,M04,Study Focus 1,Instrumental,6
241,2025-03-08,M14,Street Beats,Hip-Hop,3
242,2025-06-30,M11,Heartbreak Ballad,R&B,4
242,2025-06-30,M12,Love Story,R&B,4
243,2025-06-27,M08,Sunday Worship 1,Gospel,5
243,2025-06-27,M03,Cardio Beats,Fitness/EDM,4
244,2025-06-04,M01,Workout Anthem,Fitness/EDM,3
244,2025-06-04,M02,Pump It Up,Fitness/EDM,3
244,2025-06-04,M03,Cardio Beats,Fitness/EDM,4
245,2025-02-13,M08,Sunday Worship 1,Gospel,5
245,2025-02-13,M12,Love Story,R&B,4
245,2025-02-13,M14,Street Beats,Hip-Hop,3
245,2025-02-13,M07,Deep Sleep,Ambient/Sleep,12
246,2025-04-20,M08,Sunday Worship 1,Gospel,5
246,2025-04-20,M09,Sunday Worship 2,Gospel,5
247,2025-03-06,M16,Gengetone Hit,Amapiano/Afrobeat,4
247,2025-03-06,M13,Hip Hop Anthem,Hip-Hop,3
248,2025-01-10,M16,Gengetone Hit,Amapiano/Afrobeat,4
248,2025-01-10,M05,Study Focus 2,Instrumental,5
248,2025-01-10,M11,Heartbreak Ballad,R&B,4
248,2025-01-10,M15,Amapiano Vibes,Amapiano/Afrobeat,5
249,2025-06-12,M01,Workout Anthem,Fitness/EDM,3
249,2025-06-12,M06,Rain Sounds,Ambient/Sleep,10
249,2025-06-12,M13,Hip Hop Anthem,Hip-Hop,3
249,2025-06-12,M10,Praise Medley,Gospel,7
250,2025-05-23,M15,Amapiano Vibes,Amapiano/Afrobeat,5
250,2025-05-23,M16,Gengetone Hit,Amapiano/Afrobeat,4
251,2025-02-03,M03,Cardio Beats,Fitness/EDM,4
251,2025-02-03,M13,Hip Hop Anthem,Hip-Hop,3
251,2025-02-03,M05,Study Focus 2,Instrumental,5
252,2025-05-03,M13,Hip Hop Anthem,Hip-Hop,3
252,2025-05-03,M14,Street Beats,Hip-Hop,3
253,2025-03-02,M06,Rain Sounds,Ambient/Sleep,10
253,2025-03-02,M07,Deep Sleep,Ambient/Sleep,12
254,2025-05-30,M15,Amapiano Vibes,Amapiano/Afrobeat,5
254,2025-05-30,M16,Gengetone Hit,Amapiano/Afrobeat,4
255,2025-06-10,M05,Study Focus 2,Instrumental,5
256,2025-01-17,M06,Rain Sounds,Ambient/Sleep,10
256,2025-01-17,M07,Deep Sleep,Ambient/Sleep,12
257,2025-02-02,M06,Rain Sounds,Ambient/Sleep,10
257,2025-02-02,M07,Deep Sleep,Ambient/Sleep,12
258,2025-06-05,M03,Cardio Beats,Fitness/EDM,4
258,2025-06-05,M07,Deep Sleep,Ambient/Sleep,12
259,2025-04-13,M08,Sunday Worship 1,Gospel,5
259,2025-04-13,M09,Sunday Worship 2,Gospel,5
259,2025-04-13,M10,Praise Medley,Gospel,7
260,2025-02-03,M15,Amapiano Vibes,Amapiano/Afrobeat,5
260,2025-02-03,M16,Gengetone Hit,Amapiano/Afrobeat,4
261,2025-05-03,M09,Sunday Worship 2,Gospel,5
261,2025-05-03,M14,Street Beats,Hip-Hop,3
261,2025-05-03,M06,Rain Sounds,Ambient/Sleep,10
261,2025-05-03,M11,Heartbreak Ballad,R&B,4
262,2025-06-09,M02,Pump It Up,Fitness/EDM,3
262,2025-06-09,M12,Love Story,R&B,4
262,2025-06-09,M03,Cardio Beats,Fitness/EDM,4
262,2025-06-09,M10,Praise Medley,Gospel,7
263,2025-01-07,M05,Study Focus 2,Instrumental,5
263,2025-01-07,M04,Study Focus 1,Instrumental,6
263,2025-01-07,M11,Heartbreak Ballad,R&B,4
264,2025-04-18,M04,Study Focus 1,Instrumental,6
264,2025-04-18,M05,Study Focus 2,Instrumental,5
264,2025-04-18,M06,Rain Sounds,Ambient/Sleep,10
265,2025-02-04,M06,Rain Sounds,Ambient/Sleep,10
265,2025-02-04,M07,Deep Sleep,Ambient/Sleep,12
266,2025-06-20,M11,Heartbreak Ballad,R&B,4
266,2025-06-20,M12,Love Story,R&B,4
267,2025-01-25,M03,Cardio Beats,Fitness/EDM,4
268,2025-06-20,M14,Street Beats,Hip-Hop,3
268,2025-06-20,M04,Study Focus 1,Instrumental,6
268,2025-06-20,M15,Amapiano Vibes,Amapiano/Afrobeat,5
268,2025-06-20,M05,Study Focus 2,Instrumental,5
269,2025-05-01,M15,Amapiano Vibes,Amapiano/Afrobeat,5
269,2025-05-01,M14,Street Beats,Hip-Hop,3
269,2025-05-01,M02,Pump It Up,Fitness/EDM,3
269,2025-05-01,M10,Praise Medley,Gospel,7
270,2025-05-17,M04,Study Focus 1,Instrumental,6
270,2025-05-17,M05,Study Focus 2,Instrumental,5
271,2025-03-21,M14,Street Beats,Hip-Hop,3
271,2025-03-21,M13,Hip Hop Anthem,Hip-Hop,3
272,2025-03-13,M06,Rain Sounds,Ambient/Sleep,10
272,2025-03-13,M05,Study Focus 2,Instrumental,5
272,2025-03-13,M14,Street Beats,Hip-Hop,3
273,2025-05-02,M04,Study Focus 1,Instrumental,6
273,2025-05-02,M05,Study Focus 2,Instrumental,5
273,2025-05-02,M06,Rain Sounds,Ambient/Sleep,10
274,2025-03-03,M12,Love Story,R&B,4
274,2025-03-03,M06,Rain Sounds,Ambient/Sleep,10
275,2025-02-27,M06,Rain Sounds,Ambient/Sleep,10
275,2025-02-27,M10,Praise Medley,Gospel,7
275,2025-02-27,M11,Heartbreak Ballad,R&B,4
275,2025-02-27,M05,Study Focus 2,Instrumental,5
276,2025-05-11,M10,Praise Medley,Gospel,7
276,2025-05-11,M04,Study Focus 1,Instrumental,6
277,2025-01-01,M06,Rain Sounds,Ambient/Sleep,10
277,2025-01-01,M07,Deep Sleep,Ambient/Sleep,12
278,2025-03-03,M04,Study Focus 1,Instrumental,6
278,2025-03-03,M09,Sunday Worship 2,Gospel,5
279,2025-03-09,M04,Study Focus 1,Instrumental,6
279,2025-03-09,M05,Study Focus 2,Instrumental,5
280,2025-04-24,M15,Amapiano Vibes,Amapiano/Afrobeat,5
280,2025-04-24,M16,Gengetone Hit,Amapiano/Afrobeat,4
281,2025-03-16,M08,Sunday Worship 1,Gospel,5
281,2025-03-16,M09,Sunday Worship 2,Gospel,5
281,2025-03-16,M10,Praise Medley,Gospel,7
282,2025-03-29,M01,Workout Anthem,Fitness/EDM,3
282,2025-03-29,M02,Pump It Up,Fitness/EDM,3
283,2025-05-27,M14,Street Beats,Hip-Hop,3
284,2025-04-30,M13,Hip Hop Anthem,Hip-Hop,3
284,2025-04-30,M14,Street Beats,Hip-Hop,3
285,2025-05-16,M06,Rain Sounds,Ambient/Sleep,10
285,2025-05-16,M07,Deep Sleep,Ambient/Sleep,12
286,2025-02-08,M08,Sunday Worship 1,Gospel,5
286,2025-02-08,M09,Sunday Worship 2,Gospel,5
287,2025-04-26,M05,Study Focus 2,Instrumental,5
288,2025-02-20,M11,Heartbreak Ballad,R&B,4
288,2025-02-20,M12,Love Story,R&B,4
289,2025-02-07,M11,Heartbreak Ballad,R&B,4
289,2025-02-07,M09,Sunday Worship 2,Gospel,5
290,2025-03-29,M02,Pump It Up,Fitness/EDM,3
290,2025-03-29,M14,Street Beats,Hip-Hop,3
291,2025-05-08,M01,Workout Anthem,Fitness/EDM,3
291,2025-05-08,M02,Pump It Up,Fitness/EDM,3
292,2025-04-08,M06,Rain Sounds,Ambient/Sleep,10
292,2025-04-08,M05,Study Focus 2,Instrumental,5
292,2025-04-08,M16,Gengetone Hit,Amapiano/Afrobeat,4
293,2025-06-03,M01,Workout Anthem,Fitness/EDM,3
293,2025-06-03,M02,Pump It Up,Fitness/EDM,3
293,2025-06-03,M03,Cardio Beats,Fitness/EDM,4
294,2025-03-20,M04,Study Focus 1,Instrumental,6
294,2025-03-20,M05,Study Focus 2,Instrumental,5
295,2025-03-26,M12,Love Story,R&B,4
295,2025-03-26,M13,Hip Hop Anthem,Hip-Hop,3
296,2025-01-25,M09,Sunday Worship 2,Gospel,5
297,2025-02-24,M11,Heartbreak Ballad,R&B,4
297,2025-02-24,M12,Love Story,R&B,4
298,2025-02-23,M03,Cardio Beats,Fitness/EDM,4
299,2025-02-18,M04,Study Focus 1,Instrumental,6
299,2025-02-18,M02,Pump It Up,Fitness/EDM,3
299,2025-02-18,M14,Street Beats,Hip-Hop,3
300,2025-06-19,M06,Rain Sounds,Ambient/Sleep,10
300,2025-06-19,M15,Amapiano Vibes,Amapiano/Afrobeat,5
301,2025-06-09,M01,Workout Anthem,Fitness/EDM,3
301,2025-06-09,M02,Pump It Up,Fitness/EDM,3
302,2025-04-26,M04,Study Focus 1,Instrumental,6
302,2025-04-26,M05,Study Focus 2,Instrumental,5
303,2025-04-23,M14,Street Beats,Hip-Hop,3
304,2025-05-05,M02,Pump It Up,Fitness/EDM,3
305,2025-01-08,M16,Gengetone Hit,Amapiano/Afrobeat,4
306,2025-05-20,M03,Cardio Beats,Fitness/EDM,4
306,2025-05-20,M13,Hip Hop Anthem,Hip-Hop,3
307,2025-06-04,M12,Love Story,R&B,4
307,2025-06-04,M02,Pump It Up,Fitness/EDM,3
307,2025-06-04,M06,Rain Sounds,Ambient/Sleep,10
307,2025-06-04,M07,Deep Sleep,Ambient/Sleep,12
308,2025-01-27,M04,Study Focus 1,Instrumental,6
308,2025-01-27,M05,Study Focus 2,Instrumental,5
309,2025-01-09,M01,Workout Anthem,Fitness/EDM,3
309,2025-01-09,M02,Pump It Up,Fitness/EDM,3
310,2025-05-13,M04,Study Focus 1,Instrumental,6
310,2025-05-13,M05,Study Focus 2,Instrumental,5
310,2025-05-13,M06,Rain Sounds,Ambient/Sleep,10
311,2025-01-28,M06,Rain Sounds,Ambient/Sleep,10
311,2025-01-28,M07,Deep Sleep,Ambient/Sleep,12
312,2025-05-30,M04,Study Focus 1,Instrumental,6
312,2025-05-30,M05,Study Focus 2,Instrumental,5
313,2025-01-27,M04,Study Focus 1,Instrumental,6
313,2025-01-27,M05,Study Focus 2,Instrumental,5
314,2025-02-02,M11,Heartbreak Ballad,R&B,4
314,2025-02-02,M15,Amapiano Vibes,Amapiano/Afrobeat,5
314,2025-02-02,M14,Street Beats,Hip-Hop,3
314,2025-02-02,M12,Love Story,R&B,4
315,2025-02-25,M04,Study Focus 1,Instrumental,6
315,2025-02-25,M05,Study Focus 2,Instrumental,5
315,2025-02-25,M06,Rain Sounds,Ambient/Sleep,10
316,2025-05-21,M03,Cardio Beats,Fitness/EDM,4
316,2025-05-21,M10,Praise Medley,Gospel,7
316,2025-05-21,M08,Sunday Worship 1,Gospel,5
317,2025-04-20,M15,Amapiano Vibes,Amapiano/Afrobeat,5
318,2025-03-30,M12,Love Story,R&B,4
318,2025-03-30,M04,Study Focus 1,Instrumental,6
318,2025-03-30,M15,Amapiano Vibes,Amapiano/Afrobeat,5
318,2025-03-30,M10,Praise Medley,Gospel,7
319,2025-06-17,M11,Heartbreak Ballad,R&B,4
319,2025-06-17,M06,Rain Sounds,Ambient/Sleep,10
319,2025-06-17,M09,Sunday Worship 2,Gospel,5
320,2025-04-01,M04,Study Focus 1,Instrumental,6
320,2025-04-01,M05,Study Focus 2,Instrumental,5
321,2025-06-12,M04,Study Focus 1,Instrumental,6
321,2025-06-12,M05,Study Focus 2,Instrumental,5
322,2025-06-06,M11,Heartbreak Ballad,R&B,4
322,2025-06-06,M12,Love Story,R&B,4
322,2025-06-06,M01,Workout Anthem,Fitness/EDM,3
323,2025-05-21,M15,Amapiano Vibes,Amapiano/Afrobeat,5
323,2025-05-21,M16,Gengetone Hit,Amapiano/Afrobeat,4
324,2025-01-16,M08,Sunday Worship 1,Gospel,5
324,2025-01-16,M09,Sunday Worship 2,Gospel,5
325,2025-04-22,M15,Amapiano Vibes,Amapiano/Afrobeat,5
325,2025-04-22,M16,Gengetone Hit,Amapiano/Afrobeat,4
326,2025-06-10,M08,Sunday Worship 1,Gospel,5
326,2025-06-10,M09,Sunday Worship 2,Gospel,5
327,2025-03-23,M08,Sunday Worship 1,Gospel,5
327,2025-03-23,M09,Sunday Worship 2,Gospel,5
327,2025-03-23,M15,Amapiano Vibes,Amapiano/Afrobeat,5
328,2025-05-21,M06,Rain Sounds,Ambient/Sleep,10
328,2025-05-21,M07,Deep Sleep,Ambient/Sleep,12
329,2025-02-01,M01,Workout Anthem,Fitness/EDM,3
329,2025-02-01,M02,Pump It Up,Fitness/EDM,3
330,2025-02-23,M06,Rain Sounds,Ambient/Sleep,10
330,2025-02-23,M07,Deep Sleep,Ambient/Sleep,12
331,2025-01-21,M09,Sunday Worship 2,Gospel,5
331,2025-01-21,M11,Heartbreak Ballad,R&B,4
331,2025-01-21,M03,Cardio Beats,Fitness/EDM,4
332,2025-04-28,M01,Workout Anthem,Fitness/EDM,3
333,2025-04-06,M11,Heartbreak Ballad,R&B,4
333,2025-04-06,M12,Love Story,R&B,4
334,2025-02-25,M11,Heartbreak Ballad,R&B,4
334,2025-02-25,M12,Love Story,R&B,4
335,2025-05-01,M06,Rain Sounds,Ambient/Sleep,10
335,2025-05-01,M07,Deep Sleep,Ambient/Sleep,12
336,2025-03-16,M15,Amapiano Vibes,Amapiano/Afrobeat,5
337,2025-04-20,M04,Study Focus 1,Instrumental,6
337,2025-04-20,M05,Study Focus 2,Instrumental,5
337,2025-04-20,M06,Rain Sounds,Ambient/Sleep,10
338,2025-04-16,M11,Heartbreak Ballad,R&B,4
338,2025-04-16,M12,Love Story,R&B,4
339,2025-05-10,M12,Love Story,R&B,4
339,2025-05-10,M05,Study Focus 2,Instrumental,5
339,2025-05-10,M02,Pump It Up,Fitness/EDM,3
340,2025-01-08,M06,Rain Sounds,Ambient/Sleep,10
340,2025-01-08,M07,Deep Sleep,Ambient/Sleep,12
341,2025-01-27,M11,Heartbreak Ballad,R&B,4
341,2025-01-27,M12,Love Story,R&B,4
342,2025-01-27,M06,Rain Sounds,Ambient/Sleep,10
342,2025-01-27,M07,Deep Sleep,Ambient/Sleep,12
343,2025-01-20,M13,Hip Hop Anthem,Hip-Hop,3
343,2025-01-20,M14,Street Beats,Hip-Hop,3
344,2025-02-24,M09,Sunday Worship 2,Gospel,5
345,2025-05-03,M04,Study Focus 1,Instrumental,6
345,2025-05-03,M05,Study Focus 2,Instrumental,5
345,2025-05-03,M03,Cardio Beats,Fitness/EDM,4
346,2025-03-30,M05,Study Focus 2,Instrumental,5
346,2025-03-30,M12,Love Story,R&B,4
346,2025-03-30,M15,Amapiano Vibes,Amapiano/Afrobeat,5
346,2025-03-30,M07,Deep Sleep,Ambient/Sleep,12
347,2025-01-23,M04,Study Focus 1,Instrumental,6
347,2025-01-23,M05,Study Focus 2,Instrumental,5
348,2025-05-21,M01,Workout Anthem,Fitness/EDM,3
348,2025-05-21,M07,Deep Sleep,Ambient/Sleep,12
348,2025-05-21,M14,Street Beats,Hip-Hop,3
349,2025-01-13,M13,Hip Hop Anthem,Hip-Hop,3
349,2025-01-13,M14,Street Beats,Hip-Hop,3
350,2025-01-29,M05,Study Focus 2,Instrumental,5
351,2025-01-06,M12,Love Story,R&B,4
351,2025-01-06,M15,Amapiano Vibes,Amapiano/Afrobeat,5
351,2025-01-06,M06,Rain Sounds,Ambient/Sleep,10
352,2025-01-27,M11,Heartbreak Ballad,R&B,4
352,2025-01-27,M12,Love Story,R&B,4
353,2025-06-23,M01,Workout Anthem,Fitness/EDM,3
353,2025-06-23,M02,Pump It Up,Fitness/EDM,3
353,2025-06-23,M03,Cardio Beats,Fitness/EDM,4
354,2025-05-12,M08,Sunday Worship 1,Gospel,5
354,2025-05-12,M09,Sunday Worship 2,Gospel,5
354,2025-05-12,M10,Praise Medley,Gospel,7
355,2025-06-25,M13,Hip Hop Anthem,Hip-Hop,3
355,2025-06-25,M14,Street Beats,Hip-Hop,3
356,2025-03-17,M14,Street Beats,Hip-Hop,3
356,2025-03-17,M11,Heartbreak Ballad,R&B,4
356,2025-03-17,M05,Study Focus 2,Instrumental,5
357,2025-05-13,M02,Pump It Up,Fitness/EDM,3
357,2025-05-13,M13,Hip Hop Anthem,Hip-Hop,3
357,2025-05-13,M12,Love Story,R&B,4
357,2025-05-13,M03,Cardio Beats,Fitness/EDM,4
358,2025-03-03,M01,Workout Anthem,Fitness/EDM,3
358,2025-03-03,M02,Pump It Up,Fitness/EDM,3
358,2025-03-03,M03,Cardio Beats,Fitness/EDM,4
359,2025-06-12,M08,Sunday Worship 1,Gospel,5
359,2025-06-12,M15,Amapiano Vibes,Amapiano/Afrobeat,5
359,2025-06-12,M14,Street Beats,Hip-Hop,3
359,2025-06-12,M09,Sunday Worship 2,Gospel,5
360,2025-03-31,M08,Sunday Worship 1,Gospel,5
360,2025-03-31,M09,Sunday Worship 2,Gospel,5
360,2025-03-31,M10,Praise Medley,Gospel,7
361,2025-01-18,M15,Amapiano Vibes,Amapiano/Afrobeat,5
361,2025-01-18,M16,Gengetone Hit,Amapiano/Afrobeat,4
362,2025-02-15,M14,Street Beats,Hip-Hop,3
362,2025-02-15,M15,Amapiano Vibes,Amapiano/Afrobeat,5
363,2025-01-04,M13,Hip Hop Anthem,Hip-Hop,3
364,2025-02-10,M13,Hip Hop Anthem,Hip-Hop,3
364,2025-02-10,M14,Street Beats,Hip-Hop,3
365,2025-03-14,M01,Workout Anthem,Fitness/EDM,3
365,2025-03-14,M13,Hip Hop Anthem,Hip-Hop,3
366,2025-04-01,M11,Heartbreak Ballad,R&B,4
367,2025-02-13,M04,Study Focus 1,Instrumental,6
367,2025-02-13,M05,Study Focus 2,Instrumental,5
368,2025-01-15,M01,Workout Anthem,Fitness/EDM,3
368,2025-01-15,M02,Pump It Up,Fitness/EDM,3
368,2025-01-15,M03,Cardio Beats,Fitness/EDM,4
369,2025-05-15,M07,Deep Sleep,Ambient/Sleep,12
370,2025-01-17,M01,Workout Anthem,Fitness/EDM,3
370,2025-01-17,M12,Love Story,R&B,4
370,2025-01-17,M02,Pump It Up,Fitness/EDM,3
371,2025-03-22,M02,Pump It Up,Fitness/EDM,3
372,2025-05-17,M16,Gengetone Hit,Amapiano/Afrobeat,4
372,2025-05-17,M05,Study Focus 2,Instrumental,5
372,2025-05-17,M01,Workout Anthem,Fitness/EDM,3
373,2025-02-19,M16,Gengetone Hit,Amapiano/Afrobeat,4
373,2025-02-19,M14,Street Beats,Hip-Hop,3
374,2025-04-04,M11,Heartbreak Ballad,R&B,4
374,2025-04-04,M12,Love Story,R&B,4
375,2025-03-17,M06,Rain Sounds,Ambient/Sleep,10
375,2025-03-17,M07,Deep Sleep,Ambient/Sleep,12
375,2025-03-17,M04,Study Focus 1,Instrumental,6
376,2025-03-18,M03,Cardio Beats,Fitness/EDM,4
376,2025-03-18,M06,Rain Sounds,Ambient/Sleep,10
377,2025-03-07,M06,Rain Sounds,Ambient/Sleep,10
377,2025-03-07,M07,Deep Sleep,Ambient/Sleep,12
378,2025-03-02,M08,Sunday Worship 1,Gospel,5
378,2025-03-02,M09,Sunday Worship 2,Gospel,5
378,2025-03-02,M10,Praise Medley,Gospel,7
379,2025-01-01,M10,Praise Medley,Gospel,7
379,2025-01-01,M03,Cardio Beats,Fitness/EDM,4
380,2025-05-05,M02,Pump It Up,Fitness/EDM,3
380,2025-05-05,M08,Sunday Worship 1,Gospel,5
380,2025-05-05,M14,Street Beats,Hip-Hop,3
381,2025-04-30,M06,Rain Sounds,Ambient/Sleep,10
381,2025-04-30,M07,Deep Sleep,Ambient/Sleep,12
382,2025-06-27,M01,Workout Anthem,Fitness/EDM,3
382,2025-06-27,M02,Pump It Up,Fitness/EDM,3
383,2025-05-04,M11,Heartbreak Ballad,R&B,4
383,2025-05-04,M12,Love Story,R&B,4
384,2025-05-23,M08,Sunday Worship 1,Gospel,5
384,2025-05-23,M09,Sunday Worship 2,Gospel,5
385,2025-03-14,M08,Sunday Worship 1,Gospel,5
385,2025-03-14,M09,Sunday Worship 2,Gospel,5
386,2025-04-19,M08,Sunday Worship 1,Gospel,5
386,2025-04-19,M05,Study Focus 2,Instrumental,5
386,2025-04-19,M15,Amapiano Vibes,Amapiano/Afrobeat,5
387,2025-01-14,M11,Heartbreak Ballad,R&B,4
387,2025-01-14,M12,Love Story,R&B,4
388,2025-05-15,M13,Hip Hop Anthem,Hip-Hop,3
388,2025-05-15,M14,Street Beats,Hip-Hop,3
389,2025-06-08,M08,Sunday Worship 1,Gospel,5
389,2025-06-08,M09,Sunday Worship 2,Gospel,5
390,2025-02-11,M01,Workout Anthem,Fitness/EDM,3
390,2025-02-11,M13,Hip Hop Anthem,Hip-Hop,3
391,2025-01-02,M09,Sunday Worship 2,Gospel,5
391,2025-01-02,M16,Gengetone Hit,Amapiano/Afrobeat,4
391,2025-01-02,M14,Street Beats,Hip-Hop,3
392,2025-02-24,M11,Heartbreak Ballad,R&B,4
392,2025-02-24,M12,Love Story,R&B,4
393,2025-03-11,M13,Hip Hop Anthem,Hip-Hop,3
393,2025-03-11,M14,Street Beats,Hip-Hop,3
394,2025-01-25,M03,Cardio Beats,Fitness/EDM,4
394,2025-01-25,M13,Hip Hop Anthem,Hip-Hop,3
395,2025-06-24,M11,Heartbreak Ballad,R&B,4
395,2025-06-24,M12,Love Story,R&B,4
