basket_id,transaction_date,item_id,item_name,category,unit_price_kes
219,2025-05-30,G19,Cooking Oil 1L,Pantry,300
219,2025-05-30,G20,Onions 1kg,Produce,80
220,2025-01-12,G14,Baby Diapers,Baby Care,1200
220,2025-01-12,G15,Beer (6-Pack),Alcohol,800
221,2025-05-17,G18,Rice 2kg,Pantry,250
221,2025-05-17,G19,Cooking Oil 1L,Pantry,300
221,2025-05-17,G20,Onions 1kg,Produce,80
222,2025-04-09,G05,Coffee,Beverages,450
222,2025-04-09,G07,Sugar 1kg,Pantry,150
223,2025-03-13,G08,Pasta,Pantry,120
223,2025-03-13,G09,Tomato Sauce,Pantry,90
223,2025-03-13,G10,Parmesan Cheese,Dairy,400
224,2025-05-15,G20,Onions 1kg,Produce,80
224,2025-05-15,G04,Eggs (Tray),Dairy,350
225,2025-06-22,G20,Onions 1kg,Produce,80
226,2025-01-07,G02,Butter,Dairy,180
227,2025-03-03,G01,White Bread,Bakery,60
227,2025-03-03,G02,Butter,Dairy,180
227,2025-03-03,G03,Milk 1L,Dairy,120
228,2025-01-12,G17,Baby Formula,Baby Care,1500
229,2025-01-01,G08,Pasta,Pantry,120
229,2025-01-01,G09,Tomato Sauce,Pantry,90
229,2025-01-01,G10,Parmesan Cheese,Dairy,400
230,2025-03-03,G13,Soda 2L,Beverages,150
230,2025-03-03,G07,Sugar 1kg,Pantry,150
230,2025-03-03,G08,Pasta,Pantry,120
231,2025-01-22,G11,Potato Chips,Snacks,150
231,2025-01-22,G12,Salsa Dip,Snacks,200
232,2025-06-16,G09,Tomato Sauce,Pantry,90
233,2025-01-31,G05,Coffee,Beverages,450
233,2025-01-31,G10,Parmesan Cheese,Dairy,400
234,2025-01-26,G14,Baby Diapers,Baby Care,1200
234,2025-01-26,G15,Beer (6-Pack),Alcohol,800
235,2025-05-06,G05,Coffee,Beverages,450
235,2025-05-06,G07,Sugar 1kg,Pantry,150
236,2025-06-16,G16,Baby Wipes,Baby Care,350
236,2025-06-16,G14,Baby Diapers,Baby Care,1200
237,2025-02-18,G01,White Bread,Bakery,60
237,2025-02-18,G11,Potato Chips,Snacks,150
238,2025-01-08,G05,Coffee,Beverages,450
238,2025-01-08,G07,Sugar 1kg,Pantry,150
239,2025-02-03,G11,Potato Chips,Snacks,150
239,2025-02-03,G12,Salsa Dip,Snacks,200
240,2025-04-28,G16,Baby Wipes,Baby Care,350
240,2025-04-28,G14,Baby Diapers,Baby Care,1200
241,2025-03-12,G06,Tea Leaves,Beverages,200
241,2025-03-12,G09,Tomato Sauce,Pantry,90
242,2025-06-16,G11,Potato Chips,Snacks,150
243,2025-06-04,G18,Rice 2kg,Pantry,250
243,2025-06-04,G19,Cooking Oil 1L,Pantry,300
243,2025-06-04,G20,Onions 1kg,Produce,80
243,2025-06-04,G15,Beer (6-Pack),Alcohol,800
244,2025-01-27,G08,Pasta,Pantry,120
244,2025-01-27,G09,Tomato Sauce,Pantry,90
244,2025-01-27,G10,Parmesan Cheese,Dairy,400
245,2025-03-17,G01,White Bread,Bakery,60
245,2025-03-17,G02,Butter,Dairy,180
245,2025-03-17,G03,Milk 1L,Dairy,120
245,2025-03-17,G04,Eggs (Tray),Dairy,350
246,2025-01-21,G01,White Bread,Bakery,60
246,2025-01-21,G02,Butter,Dairy,180
246,2025-01-21,G03,Milk 1L,Dairy,120
247,2025-01-06,G02,Butter,Dairy,180
248,2025-01-12,G01,White Bread,Bakery,60
248,2025-01-12,G02,Butter,Dairy,180
248,2025-01-12,G03,Milk 1L,Dairy,120
248,2025-01-12,G04,Eggs (Tray),Dairy,350
249,2025-05-29,G07,Sugar 1kg,Pantry,150
250,2025-03-03,G01,White Bread,Bakery,60
250,2025-03-03,G02,Butter,Dairy,180
250,2025-03-03,G03,Milk 1L,Dairy,120
251,2025-03-22,G16,Baby Wipes,Baby Care,350
251,2025-03-22,G14,Baby Diapers,Baby Care,1200
252,2025-02-24,G18,Rice 2kg,Pantry,250
253,2025-02-02,G03,Milk 1L,Dairy,120
254,2025-01-10,G14,Baby Diapers,Baby Care,1200
254,2025-01-10,G15,Beer (6-Pack),Alcohol,800
255,2025-04-21,G18,Rice 2kg,Pantry,250
255,2025-04-21,G19,Cooking Oil 1L,Pantry,300
255,2025-04-21,G20,Onions 1kg,Produce,80
256,2025-06-27,G18,Rice 2kg,Pantry,250
256,2025-06-27,G19,Cooking Oil 1L,Pantry,300
256,2025-06-27,G20,Onions 1kg,Produce,80
257,2025-02-15,G06,Tea Leaves,Beverages,200
258,2025-04-23,G17,Baby Formula,Baby Care,1500
258,2025-04-23,G18,Rice 2kg,Pantry,250
258,2025-04-23,G02,Butter,Dairy,180
259,2025-02-18,G08,Pasta,Pantry,120
259,2025-02-18,G09,Tomato Sauce,Pantry,90
259,2025-02-18,G10,Parmesan Cheese,Dairy,400
260,2025-03-29,G16,Baby Wipes,Baby Care,350
260,2025-03-29,G14,Baby Diapers,Baby Care,1200
261,2025-03-04,G02,Butter,Dairy,180
262,2025-06-26,G08,Pasta,Pantry,120
262,2025-06-26,G09,Tomato Sauce,Pantry,90
262,2025-06-26,G10,Parmesan Cheese,Dairy,400
263,2025-05-02,G06,Tea Leaves,Beverages,200
263,2025-05-02,G17,Baby Formula,Baby Care,1500
263,2025-05-02,G14,Baby Diapers,Baby Care,1200
264,2025-02-09,G19,Cooking Oil 1L,Pantry,300
264,2025-02-09,G01,White Bread,Bakery,60
264,2025-02-09,G20,Onions 1kg,Produce,80
265,2025-06-21,G01,White Bread,Bakery,60
265,2025-06-21,G02,Butter,Dairy,180
265,2025-06-21,G03,Milk 1L,Dairy,120
266,2025-04-09,G12,Salsa Dip,Snacks,200
266,2025-04-09,G07,Sugar 1kg,Pantry,150
266,2025-04-09,G14,Baby Diapers,Baby Care,1200
266,2025-04-09,G16,Baby Wipes,Baby Care,350
267,2025-01-28,G16,Baby Wipes,Baby Care,350
267,2025-01-28,G14,Baby Diapers,Baby Care,1200
268,2025-05-28,G05,Coffee,Beverages,450
268,2025-05-28,G18,Rice 2kg,Pantry,250
269,2025-06-24,G18,Rice 2kg,Pantry,250
269,2025-06-24,G19,Cooking Oil 1L,Pantry,300
269,2025-06-24,G20,Onions 1kg,Produce,80
270,2025-05-24,G11,Potato Chips,Snacks,150
271,2025-05-08,G13,Soda 2L,Beverages,150
271,2025-05-08,G20,Onions 1kg,Produce,80
271,2025-05-08,G05,Coffee,Beverages,450
272,2025-04-11,G01,White Bread,Bakery,60
272,2025-04-11,G02,Butter,Dairy,180
272,2025-04-11,G03,Milk 1L,Dairy,120
273,2025-04-12,G14,Baby Diapers,Baby Care,1200
273,2025-04-12,G15,Beer (6-Pack),Alcohol,800
274,2025-05-13,G18,Rice 2kg,Pantry,250
274,2025-05-13,G08,Pasta,Pantry,120
274,2025-05-13,G12,Salsa Dip,Snacks,200
275,2025-05-05,G19,Cooking Oil 1L,Pantry,300
276,2025-03-25,G16,Baby Wipes,Baby Care,350
276,2025-03-25,G14,Baby Diapers,Baby Care,1200
277,2025-02-07,G11,Potato Chips,Snacks,150
277,2025-02-07,G20,Onions 1kg,Produce,80
277,2025-02-07,G08,Pasta,Pantry,120
277,2025-02-07,G15,Beer (6-Pack),Alcohol,800
278,2025-01-21,G11,Potato Chips,Snacks,150
279,2025-06-14,G16,Baby Wipes,Baby Care,350
280,2025-01-31,G12,Salsa Dip,Snacks,200
281,2025-05-26,G05,Coffee,Beverages,450
281,2025-05-26,G07,Sugar 1kg,Pantry,150
282,2025-01-06,G11,Potato Chips,Snacks,150
282,2025-01-06,G12,Salsa Dip,Snacks,200
282,2025-01-06,G13,Soda 2L,Beverages,150
283,2025-04-29,G13,Soda 2L,Beverages,150
283,2025-04-29,G16,Baby Wipes,Baby Care,350
284,2025-06-01,G07,Sugar 1kg,Pantry,150
285,2025-05-27,G20,Onions 1kg,Produce,80
286,2025-01-21,G13,Soda 2L,Beverages,150
287,2025-03-02,G20,Onions 1kg,Produce,80
287,2025-03-02,G01,White Bread,Bakery,60
288,2025-05-30,G16,Baby Wipes,Baby Care,350
288,2025-05-30,G17,Baby Formula,Baby Care,1500
289,2025-06-01,G06,Tea Leaves,Beverages,200
290,2025-05-23,G01,White Bread,Bakery,60
290,2025-05-23,G02,Butter,Dairy,180
290,2025-05-23,G03,Milk 1L,Dairy,120
291,2025-03-27,G04,Eggs (Tray),Dairy,350
292,2025-04-09,G01,White Bread,Bakery,60
292,2025-04-09,G02,Butter,Dairy,180
292,2025-04-09,G03,Milk 1L,Dairy,120
293,2025-05-14,G06,Tea Leaves,Beverages,200
293,2025-05-14,G04,Eggs (Tray),Dairy,350
293,2025-05-14,G13,Soda 2L,Beverages,150
293,2025-05-14,G20,Onions 1kg,Produce,80
294,2025-03-09,G18,Rice 2kg,Pantry,250
294,2025-03-09,G19,Cooking Oil 1L,Pantry,300
294,2025-03-09,G20,Onions 1kg,Produce,80
295,2025-05-29,G04,Eggs (Tray),Dairy,350
295,2025-05-29,G09,Tomato Sauce,Pantry,90
295,2025-05-29,G13,Soda 2L,Beverages,150
295,2025-05-29,G12,Salsa Dip,Snacks,200
296,2025-01-09,G05,Coffee,Beverages,450
296,2025-01-09,G07,Sugar 1kg,Pantry,150
297,2025-05-28,G05,Coffee,Beverages,450
297,2025-05-28,G07,Sugar 1kg,Pantry,150
298,2025-03-24,G08,Pasta,Pantry,120
298,2025-03-24,G09,Tomato Sauce,Pantry,90
299,2025-06-13,G16,Baby Wipes,Baby Care,350
300,2025-04-09,G01,White Bread,Bakery,60
301,2025-05-07,G05,Coffee,Beverages,450
301,2025-05-07,G07,Sugar 1kg,Pantry,150
302,2025-03-21,G05,Coffee,Beverages,450
302,2025-03-21,G07,Sugar 1kg,Pantry,150
303,2025-05-29,G05,Coffee,Beverages,450
304,2025-06-25,G14,Baby Diapers,Baby Care,1200
304,2025-06-25,G15,Beer (6-Pack),Alcohol,800
305,2025-06-20,G08,Pasta,Pantry,120
305,2025-06-20,G05,Coffee,Beverages,450
305,2025-06-20,G01,White Bread,Bakery,60
305,2025-06-20,G04,Eggs (Tray),Dairy,350
306,2025-04-11,G11,Potato Chips,Snacks,150
306,2025-04-11,G12,Salsa Dip,Snacks,200
306,2025-04-11,G13,Soda 2L,Beverages,150
307,2025-02-20,G06,Tea Leaves,Beverages,200
308,2025-02-07,G16,Baby Wipes,Baby Care,350
308,2025-02-07,G14,Baby Diapers,Baby Care,1200
308,2025-02-07,G17,Baby Formula,Baby Care,1500
309,2025-06-15,G01,White Bread,Bakery,60
309,2025-06-15,G02,Butter,Dairy,180
309,2025-06-15,G03,Milk 1L,Dairy,120
309,2025-06-15,G04,Eggs (Tray),Dairy,350
310,2025-02-24,G10,Parmesan Cheese,Dairy,400
310,2025-02-24,G13,Soda 2L,Beverages,150
310,2025-02-24,G17,Baby Formula,Baby Care,1500
311,2025-01-07,G08,Pasta,Pantry,120
311,2025-01-07,G09,Tomato Sauce,Pantry,90
312,2025-04-07,G09,Tomato Sauce,Pantry,90
313,2025-02-17,G14,Baby Diapers,Baby Care,1200
313,2025-02-17,G15,Beer (6-Pack),Alcohol,800
314,2025-01-17,G13,Soda 2L,Beverages,150
314,2025-01-17,G06,Tea Leaves,Beverages,200
314,2025-01-17,G11,Potato Chips,Snacks,150
315,2025-06-13,G16,Baby Wipes,Baby Care,350
315,2025-06-13,G14,Baby Diapers,Baby Care,1200
316,2025-02-13,G05,Coffee,Beverages,450
316,2025-02-13,G07,Sugar 1kg,Pantry,150
316,2025-02-13,G02,Butter,Dairy,180
317,2025-05-21,G18,Rice 2kg,Pantry,250
318,2025-05-02,G18,Rice 2kg,Pantry,250
318,2025-05-02,G19,Cooking Oil 1L,Pantry,300
318,2025-05-02,G20,Onions 1kg,Produce,80
318,2025-05-02,G01,White Bread,Bakery,60
319,2025-03-15,G20,Onions 1kg,Produce,80
319,2025-03-15,G15,Beer (6-Pack),Alcohol,800
319,2025-03-15,G02,Butter,Dairy,180
320,2025-04-03,G14,Baby Diapers,Baby Care,1200
320,2025-04-03,G16,Baby Wipes,Baby Care,350
320,2025-04-03,G12,Salsa Dip,Snacks,200
320,2025-04-03,G05,Coffee,Beverages,450
321,2025-03-12,G18,Rice 2kg,Pantry,250
321,2025-03-12,G19,Cooking Oil 1L,Pantry,300
321,2025-03-12,G20,Onions 1kg,Produce,80
321,2025-03-12,G10,Parmesan Cheese,Dairy,400
322,2025-03-29,G16,Baby Wipes,Baby Care,350
322,2025-03-29,G14,Baby Diapers,Baby Care,1200
323,2025-01-30,G06,Tea Leaves,Beverages,200
323,2025-01-30,G14,Baby Diapers,Baby Care,1200
323,2025-01-30,G18,Rice 2kg,Pantry,250
323,2025-01-30,G04,Eggs (Tray),Dairy,350
324,2025-02-01,G16,Baby Wipes,Baby Care,350
324,2025-02-01,G14,Baby Diapers,Baby Care,1200
325,2025-02-13,G07,Sugar 1kg,Pantry,150
325,2025-02-13,G02,Butter,Dairy,180
325,2025-02-13,G14,Baby Diapers,Baby Care,1200
326,2025-04-01,G09,Tomato Sauce,Pantry,90
326,2025-04-01,G04,Eggs (Tray),Dairy,350
327,2025-01-01,G07,Sugar 1kg,Pantry,150
328,2025-02-21,G08,Pasta,Pantry,120
328,2025-02-21,G09,Tomato Sauce,Pantry,90
329,2025-02-26,G08,Pasta,Pantry,120
329,2025-02-26,G09,Tomato Sauce,Pantry,90
329,2025-02-26,G10,Parmesan Cheese,Dairy,400
330,2025-02-04,G05,Coffee,Beverages,450
330,2025-02-04,G07,Sugar 1kg,Pantry,150
331,2025-02-21,G05,Coffee,Beverages,450
331,2025-02-21,G07,Sugar 1kg,Pantry,150
332,2025-03-20,G05,Coffee,Beverages,450
332,2025-03-20,G07,Sugar 1kg,Pantry,150
333,2025-04-30,G10,Parmesan Cheese,Dairy,400
333,2025-04-30,G19,Cooking Oil 1L,Pantry,300
333,2025-04-30,G20,Onions 1kg,Produce,80
334,2025-05-27,G05,Coffee,Beverages,450
334,2025-05-27,G07,Sugar 1kg,Pantry,150
335,2025-06-22,G01,White Bread,Bakery,60
336,2025-01-01,G15,Beer (6-Pack),Alcohol,800
336,2025-01-01,G17,Baby Formula,Baby Care,1500
336,2025-01-01,G12,Salsa Dip,Snacks,200
336,2025-01-01,G19,Cooking Oil 1L,Pantry,300
337,2025-03-09,G01,White Bread,Bakery,60
337,2025-03-09,G02,Butter,Dairy,180
337,2025-03-09,G03,Milk 1L,Dairy,120
337,2025-03-09,G04,Eggs (Tray),Dairy,350
338,2025-05-28,G09,Tomato Sauce,Pantry,90
338,2025-05-28,G19,Cooking Oil 1L,Pantry,300
339,2025-06-24,G05,Coffee,Beverages,450
339,2025-06-24,G07,Sugar 1kg,Pantry,150
340,2025-01-18,G16,Baby Wipes,Baby Care,350
340,2025-01-18,G14,Baby Diapers,Baby Care,1200
341,2025-02-19,G08,Pasta,Pantry,120
341,2025-02-19,G03,Milk 1L,Dairy,120
342,2025-05-06,G14,Baby Diapers,Baby Care,1200
342,2025-05-06,G15,Beer (6-Pack),Alcohol,800
343,2025-04-08,G16,Baby Wipes,Baby Care,350
343,2025-04-08,G14,Baby Diapers,Baby Care,1200
344,2025-06-11,G09,Tomato Sauce,Pantry,90
345,2025-01-30,G03,Milk 1L,Dairy,120
345,2025-01-30,G09,Tomato Sauce,Pantry,90
345,2025-01-30,G14,Baby Diapers,Baby Care,1200
345,2025-01-30,G19,Cooking Oil 1L,Pantry,300
346,2025-01-19,G01,White Bread,Bakery,60
346,2025-01-19,G16,Baby Wipes,Baby Care,350
347,2025-03-18,G09,Tomato Sauce,Pantry,90
348,2025-06-09,G02,Butter,Dairy,180
349,2025-06-15,G11,Potato Chips,Snacks,150
349,2025-06-15,G12,Salsa Dip,Snacks,200
349,2025-06-15,G13,Soda 2L,Beverages,150
350,2025-03-03,G05,Coffee,Beverages,450
350,2025-03-03,G07,Sugar 1kg,Pantry,150
351,2025-03-21,G18,Rice 2kg,Pantry,250
351,2025-03-21,G19,Cooking Oil 1L,Pantry,300
351,2025-03-21,G20,Onions 1kg,Produce,80
352,2025-05-12,G03,Milk 1L,Dairy,120
352,2025-05-12,G19,Cooking Oil 1L,Pantry,300
353,2025-01-29,G18,Rice 2kg,Pantry,250
354,2025-05-12,G08,Pasta,Pantry,120
354,2025-05-12,G09,Tomato Sauce,Pantry,90
355,2025-02-02,G19,Cooking Oil 1L,Pantry,300
356,2025-04-15,G18,Rice 2kg,Pantry,250
356,2025-04-15,G11,Potato Chips,Snacks,150
357,2025-01-18,G11,Potato Chips,Snacks,150
357,2025-01-18,G09,Tomato Sauce,Pantry,90
358,2025-05-05,G08,Pasta,Pantry,120
359,2025-03-18,G01,White Bread,Bakery,60
359,2025-03-18,G17,Baby Formula,Baby Care,1500
359,2025-03-18,G12,Salsa Dip,Snacks,200
360,2025-06-16,G11,Potato Chips,Snacks,150
360,2025-06-16,G12,Salsa Dip,Snacks,200
361,2025-02-26,G18,Rice 2kg,Pantry,250
361,2025-02-26,G08,Pasta,Pantry,120
361,2025-02-26,G14,Baby Diapers,Baby Care,1200
362,2025-04-22,G14,Baby Diapers,Baby Care,1200
362,2025-04-22,G15,Beer (6-Pack),Alcohol,800
363,2025-06-14,G08,Pasta,Pantry,120
363,2025-06-14,G09,Tomato Sauce,Pantry,90
364,2025-01-09,G11,Potato Chips,Snacks,150
364,2025-01-09,G12,Salsa Dip,Snacks,200
365,2025-01-28,G18,Rice 2kg,Pantry,250
365,2025-01-28,G19,Cooking Oil 1L,Pantry,300
365,2025-01-28,G20,Onions 1kg,Produce,80
366,2025-05-25,G05,Coffee,Beverages,450
366,2025-05-25,G07,Sugar 1kg,Pantry,150
367,2025-04-08,G14,Baby Diapers,Baby Care,1200
367,2025-04-08,G03,Milk 1L,Dairy,120
367,2025-04-08,G07,Sugar 1kg,Pantry,150
368,2025-03-30,G05,Coffee,Beverages,450
368,2025-03-30,G07,Sugar 1kg,Pantry,150
369,2025-04-23,G06,Tea Leaves,Beverages,200
370,2025-06-22,G09,Tomato Sauce,Pantry,90
370,2025-06-22,G12,Salsa Dip,Snacks,200
370,2025-06-22,G15,Beer (6-Pack),Alcohol,800
370,2025-06-22,G20,Onions 1kg,Produce,80
371,2025-03-23,G08,Pasta,Pantry,120
371,2025-03-23,G09,Tomato Sauce,Pantry,90
372,2025-01-07,G05,Coffee,Beverages,450
372,2025-01-07,G07,Sugar 1kg,Pantry,150
372,2025-01-07,G09,Tomato Sauce,Pantry,90
373,2025-02-07,G11,Potato Chips,Snacks,150
373,2025-02-07,G12,Salsa Dip,Snacks,200
373,2025-02-07,G13,Soda 2L,Beverages,150
374,2025-02-25,G14,Baby Diapers,Baby Care,1200
374,2025-02-25,G15,Beer (6-Pack),Alcohol,800
375,2025-05-16,G11,Potato Chips,Snacks,150
375,2025-05-16,G12,Salsa Dip,Snacks,200
375,2025-05-16,G13,Soda 2L,Beverages,150
376,2025-01-10,G05,Coffee,Beverages,450
376,2025-01-10,G07,Sugar 1kg,Pantry,150
377,2025-03-18,G05,Coffee,Beverages,450
377,2025-03-18,G07,Sugar 1kg,Pantry,150
378,2025-01-10,G11,Potato Chips,Snacks,150
378,2025-01-10,G12,Salsa Dip,Snacks,200
379,2025-01-07,G08,Pasta,Pantry,120
379,2025-01-07,G09,Tomato Sauce,Pantry,90
379,2025-01-07,G10,Parmesan Cheese,Dairy,400
380,2025-03-27,G14,Baby Diapers,Baby Care,1200
381,2025-05-26,G03,Milk 1L,Dairy,120
381,2025-05-26,G09,Tomato Sauce,Pantry,90
381,2025-05-26,G10,Parmesan Cheese,Dairy,400
382,2025-03-18,G11,Potato Chips,Snacks,150
382,2025-03-18,G12,Salsa Dip,Snacks,200
382,2025-03-18,G13,Soda 2L,Beverages,150
383,2025-03-27,G01,White Bread,Bakery,60
383,2025-03-27,G18,Rice 2kg,Pantry,250
383,2025-03-27,G02,Butter,Dairy,180
384,2025-06-14,G18,Rice 2kg,Pantry,250
384,2025-06-14,G08,Pasta,Pantry,120
384,2025-06-14,G19,Cooking Oil 1L,Pantry,300
384,2025-06-14,G11,Potato Chips,Snacks,150
385,2025-01-23,G04,Eggs (Tray),Dairy,350
386,2025-02-05,G05,Coffee,Beverages,450
386,2025-02-05,G07,Sugar 1kg,Pantry,150
387,2025-06-30,G18,Rice 2kg,Pantry,250
387,2025-06-30,G02,Butter,Dairy,180
387,2025-06-30,G01,White Bread,Bakery,60
387,2025-06-30,G12,Salsa Dip,Snacks,200
388,2025-01-29,G12,Salsa Dip,Snacks,200
389,2025-06-29,G08,Pasta,Pantry,120
389,2025-06-29,G09,Tomato Sauce,Pantry,90
389,2025-06-29,G10,Parmesan Cheese,Dairy,400
390,2025-02-25,G14,Baby Diapers,Baby Care,1200
391,2025-03-22,G09,Tomato Sauce,Pantry,90
392,2025-06-02,G11,Potato Chips,Snacks,150
392,2025-06-02,G12,Salsa Dip,Snacks,200
393,2025-02-07,G12,Salsa Dip,Snacks,200
394,2025-01-05,G14,Baby Diapers,Baby Care,1200
394,2025-01-05,G15,Beer (6-Pack),Alcohol,800
394,2025-01-05,G13,Soda 2L,Beverages,150
395,2025-03-17,G14,Baby Diapers,Baby Care,1200
395,2025-03-17,G18,Rice 2kg,Pantry,250
395,2025-03-17,G13,Soda 2L,Beverages,150
395,2025-03-17,G05,Coffee,Beverages,450
396,2025-01-10,G01,White Bread,Bakery,60
396,2025-01-10,G02,Butter,Dairy,180
396,2025-01-10,G03,Milk 1L,Dairy,120
397,2025-04-10,G11,Potato Chips,Snacks,150
397,2025-04-10,G12,Salsa Dip,Snacks,200
397,2025-04-10,G13,Soda 2L,Beverages,150
398,2025-05-05,G17,Baby Formula,Baby Care,1500
398,2025-05-05,G13,Soda 2L,Beverages,150
398,2025-05-05,G12,Salsa Dip,Snacks,200
398,2025-05-05,G06,Tea Leaves,Beverages,200
399,2025-04-24,G14,Baby Diapers,Baby Care,1200
399,2025-04-24,G15,Beer (6-Pack),Alcohol,800
400,2025-06-25,G18,Rice 2kg,Pantry,250
400,2025-06-25,G19,Cooking Oil 1L,Pantry,300
400,2025-06-25,G20,Onions 1kg,Produce,80
401,2025-03-03,G19,Cooking Oil 1L,Pantry,300
401,2025-03-03,G13,Soda 2L,Beverages,150
401,2025-03-03,G09,Tomato Sauce,Pantry,90
401,2025-03-03,G05,Coffee,Beverages,450
402,2025-01-14,G15,Beer (6-Pack),Alcohol,800
402,2025-01-14,G05,Coffee,Beverages,450
402,2025-01-14,G17,Baby Formula,Baby Care,1500
403,2025-02-01,G08,Pasta,Pantry,120
403,2025-02-01,G03,Milk 1L,Dairy,120
403,2025-02-01,G06,Tea Leaves,Beverages,200
403,2025-02-01,G20,Onions 1kg,Produce,80
404,2025-03-31,G08,Pasta,Pantry,120
405,2025-03-04,G18,Rice 2kg,Pantry,250
405,2025-03-04,G19,Cooking Oil 1L,Pantry,300
405,2025-03-04,G20,Onions 1kg,Produce,80
406,2025-04-10,G04,Eggs (Tray),Dairy,350
407,2025-05-19,G04,Eggs (Tray),Dairy,350
408,2025-06-30,G18,Rice 2kg,Pantry,250
408,2025-06-30,G19,Cooking Oil 1L,Pantry,300
408,2025-06-30,G20,Onions 1kg,Produce,80
409,2025-05-06,G10,Parmesan Cheese,Dairy,400
409,2025-05-06,G15,Beer (6-Pack),Alcohol,800
410,2025-04-28,G12,Salsa Dip,Snacks,200
410,2025-04-28,G10,Parmesan Cheese,Dairy,400
410,2025-04-28,G14,Baby Diapers,Baby Care,1200
411,2025-06-07,G17,Baby Formula,Baby Care,1500
412,2025-04-30,G16,Baby Wipes,Baby Care,350
412,2025-04-30,G14,Baby Diapers,Baby Care,1200
412,2025-04-30,G02,Butter,Dairy,180
413,2025-06-18,G18,Rice 2kg,Pantry,250
413,2025-06-18,G19,Cooking Oil 1L,Pantry,300
413,2025-06-18,G20,Onions 1kg,Produce,80
414,2025-02-12,G07,Sugar 1kg,Pantry,150
414,2025-02-12,G16,Baby Wipes,Baby Care,350
414,2025-02-12,G04,Eggs (Tray),Dairy,350
415,2025-03-19,G06,Tea Leaves,Beverages,200
415,2025-03-19,G02,Butter,Dairy,180
415,2025-03-19,G10,Parmesan Cheese,Dairy,400
416,2025-03-09,G16,Baby Wipes,Baby Care,350
416,2025-03-09,G14,Baby Diapers,Baby Care,1200
416,2025-03-09,G17,Baby Formula,Baby Care,1500
417,2025-04-13,G01,White Bread,Bakery,60
417,2025-04-13,G02,Butter,Dairy,180
417,2025-04-13,G03,Milk 1L,Dairy,120
417,2025-04-13,G07,Sugar 1kg,Pantry,150
418,2025-01-31,G18,Rice 2kg,Pantry,250
418,2025-01-31,G19,Cooking Oil 1L,Pantry,300
418,2025-01-31,G20,Onions 1kg,Produce,80
419,2025-01-11,G14,Baby Diapers,Baby Care,1200
419,2025-01-11,G15,Beer (6-Pack),Alcohol,800
420,2025-03-28,G14,Baby Diapers,Baby Care,1200
421,2025-02-26,G20,Onions 1kg,Produce,80
422,2025-03-18,G16,Baby Wipes,Baby Care,350
422,2025-03-18,G14,Baby Diapers,Baby Care,1200
423,2025-05-12,G16,Baby Wipes,Baby Care,350
423,2025-05-12,G14,Baby Diapers,Baby Care,1200
424,2025-03-07,G05,Coffee,Beverages,450
424,2025-03-07,G07,Sugar 1kg,Pantry,150
425,2025-04-17,G05,Coffee,Beverages,450
425,2025-04-17,G07,Sugar 1kg,Pantry,150
426,2025-04-03,G08,Pasta,Pantry,120
426,2025-04-03,G09,Tomato Sauce,Pantry,90
426,2025-04-03,G10,Parmesan Cheese,Dairy,400
427,2025-05-08,G16,Baby Wipes,Baby Care,350
427,2025-05-08,G14,Baby Diapers,Baby Care,1200
428,2025-03-18,G09,Tomato Sauce,Pantry,90
428,2025-03-18,G02,Butter,Dairy,180
428,2025-03-18,G06,Tea Leaves,Beverages,200
429,2025-02-05,G18,Rice 2kg,Pantry,250
429,2025-02-05,G13,Soda 2L,Beverages,150
429,2025-02-05,G04,Eggs (Tray),Dairy,350
430,2025-03-06,G04,Eggs (Tray),Dairy,350
431,2025-04-06,G14,Baby Diapers,Baby Care,1200
431,2025-04-06,G15,Beer (6-Pack),Alcohol,800
432,2025-06-20,G03,Milk 1L,Dairy,120
433,2025-02-26,G14,Baby Diapers,Baby Care,1200
433,2025-02-26,G15,Beer (6-Pack),Alcohol,800
434,2025-06-20,G08,Pasta,Pantry,120
434,2025-06-20,G09,Tomato Sauce,Pantry,90
434,2025-06-20,G10,Parmesan Cheese,Dairy,400
435,2025-06-28,G05,Coffee,Beverages,450
435,2025-06-28,G07,Sugar 1kg,Pantry,150
436,2025-05-15,G08,Pasta,Pantry,120
436,2025-05-15,G09,Tomato Sauce,Pantry,90
436,2025-05-15,G10,Parmesan Cheese,Dairy,400
437,2025-06-13,G18,Rice 2kg,Pantry,250
437,2025-06-13,G19,Cooking Oil 1L,Pantry,300
437,2025-06-13,G20,Onions 1kg,Produce,80
438,2025-02-19,G08,Pasta,Pantry,120
438,2025-02-19,G09,Tomato Sauce,Pantry,90
438,2025-02-19,G10,Parmesan Cheese,Dairy,400
439,2025-04-20,G05,Coffee,Beverages,450
439,2025-04-20,G08,Pasta,Pantry,120
439,2025-04-20,G09,Tomato Sauce,Pantry,90
440,2025-06-06,G18,Rice 2kg,Pantry,250
440,2025-06-06,G19,Cooking Oil 1L,Pantry,300
440,2025-06-06,G20,Onions 1kg,Produce,80
441,2025-06-15,G17,Baby Formula,Baby Care,1500
442,2025-01-12,G01,White Bread,Bakery,60
442,2025-01-12,G13,Soda 2L,Beverages,150
442,2025-01-12,G11,Potato Chips,Snacks,150
442,2025-01-12,G19,Cooking Oil 1L,Pantry,300
443,2025-04-25,G14,Baby Diapers,Baby Care,1200
443,2025-04-25,G15,Beer (6-Pack),Alcohol,800
