receipt_id,transaction_date,item_id,item_name,category,price_kes
228,2025-03-27,D08,Sunscreen SPF50,Skincare,800
228,2025-03-27,D09,Aloe Vera Gel,Skincare,350
229,2025-06-27,D11,Eye Drops,Vision,250
230,2025-04-10,D05,Vitamin C Tablets,Supplements,400
230,2025-04-10,D16,Multivitamin Gummies,Supplements,500
230,2025-04-10,D13,Antiseptic Cream,First Aid,200
231,2025-05-28,D14,Baby Lotion,Baby Care,350
231,2025-05-28,D15,Baby Diapers,Baby Care,1200
232,2025-01-16,D10,Reading Glasses,Vision,600
232,2025-01-16,D17,Reading Puzzle Book,Stationery/Leisure,300
233,2025-01-26,D02,Ibuprofen,Pain Relief,150
233,2025-01-26,D05,Vitamin C Tablets,Supplements,400
233,2025-01-26,D16,Multivitamin Gummies,Supplements,500
233,2025-01-26,D01,Paracetamol,Pain Relief,100
234,2025-03-20,D17,Reading Puzzle Book,Stationery/Leisure,300
235,2025-03-27,D05,Vitamin C Tablets,Supplements,400
235,2025-03-27,D16,Multivitamin Gummies,Supplements,500
236,2025-03-29,D10,Reading Glasses,Vision,600
236,2025-03-29,D17,Reading Puzzle Book,Stationery/Leisure,300
237,2025-05-07,D06,Hand Sanitizer,Hygiene,150
237,2025-05-07,D07,Face Masks,Hygiene,200
238,2025-02-07,D05,Vitamin C Tablets,Supplements,400
239,2025-01-02,D05,Vitamin C Tablets,Supplements,400
239,2025-01-02,D01,Paracetamol,Pain Relief,100
239,2025-01-02,D02,Ibuprofen,Pain Relief,150
239,2025-01-02,D09,Aloe Vera Gel,Skincare,350
240,2025-03-31,D14,Baby Lotion,Baby Care,350
240,2025-03-31,D02,Ibuprofen,Pain Relief,150
241,2025-05-12,D03,Cold & Flu Syrup,Cold Remedy,350
242,2025-06-21,D06,Hand Sanitizer,Hygiene,150
242,2025-06-21,D07,Face Masks,Hygiene,200
243,2025-06-24,D03,Cold & Flu Syrup,Cold Remedy,350
243,2025-06-24,D04,Tissues,Cold Remedy,100
244,2025-06-26,D16,Multivitamin Gummies,Supplements,500
244,2025-06-26,D13,Antiseptic Cream,First Aid,200
244,2025-06-26,D11,Eye Drops,Vision,250
245,2025-03-03,D06,Hand Sanitizer,Hygiene,150
245,2025-03-03,D07,Face Masks,Hygiene,200
245,2025-03-03,D17,Reading Puzzle Book,Stationery/Leisure,300
246,2025-03-27,D12,Bandages,First Aid,150
246,2025-03-27,D13,Antiseptic Cream,First Aid,200
247,2025-06-17,D07,Face Masks,Hygiene,200
248,2025-03-29,D02,Ibuprofen,Pain Relief,150
249,2025-04-14,D15,Baby Diapers,Baby Care,1200
249,2025-04-14,D17,Reading Puzzle Book,Stationery/Leisure,300
249,2025-04-14,D01,Paracetamol,Pain Relief,100
250,2025-02-24,D03,Cold & Flu Syrup,Cold Remedy,350
250,2025-02-24,D04,Tissues,Cold Remedy,100
251,2025-01-08,D05,Vitamin C Tablets,Supplements,400
251,2025-01-08,D16,Multivitamin Gummies,Supplements,500
252,2025-05-19,D06,Hand Sanitizer,Hygiene,150
252,2025-05-19,D07,Face Masks,Hygiene,200
253,2025-04-29,D02,Ibuprofen,Pain Relief,150
253,2025-04-29,D09,Aloe Vera Gel,Skincare,350
254,2025-03-19,D11,Eye Drops,Vision,250
254,2025-03-19,D15,Baby Diapers,Baby Care,1200
254,2025-03-19,D12,Bandages,First Aid,150
255,2025-01-25,D05,Vitamin C Tablets,Supplements,400
255,2025-01-25,D16,Multivitamin Gummies,Supplements,500
256,2025-02-16,D10,Reading Glasses,Vision,600
256,2025-02-16,D17,Reading Puzzle Book,Stationery/Leisure,300
256,2025-02-16,D11,Eye Drops,Vision,250
256,2025-02-16,D04,Tissues,Cold Remedy,100
257,2025-03-13,D16,Multivitamin Gummies,Supplements,500
257,2025-03-13,D01,Paracetamol,Pain Relief,100
257,2025-03-13,D07,Face Masks,Hygiene,200
258,2025-01-30,D10,Reading Glasses,Vision,600
259,2025-05-26,D10,Reading Glasses,Vision,600
259,2025-05-26,D12,Bandages,First Aid,150
259,2025-05-26,D02,Ibuprofen,Pain Relief,150
259,2025-05-26,D03,Cold & Flu Syrup,Cold Remedy,350
260,2025-06-07,D13,Antiseptic Cream,First Aid,200
261,2025-05-17,D12,Bandages,First Aid,150
262,2025-03-11,D12,Bandages,First Aid,150
262,2025-03-11,D17,Reading Puzzle Book,Stationery/Leisure,300
263,2025-01-02,D05,Vitamin C Tablets,Supplements,400
264,2025-03-26,D05,Vitamin C Tablets,Supplements,400
264,2025-03-26,D16,Multivitamin Gummies,Supplements,500
264,2025-03-26,D03,Cold & Flu Syrup,Cold Remedy,350
264,2025-03-26,D11,Eye Drops,Vision,250
265,2025-01-11,D07,Face Masks,Hygiene,200
265,2025-01-11,D09,Aloe Vera Gel,Skincare,350
265,2025-01-11,D12,Bandages,First Aid,150
265,2025-01-11,D05,Vitamin C Tablets,Supplements,400
266,2025-05-31,D10,Reading Glasses,Vision,600
266,2025-05-31,D16,Multivitamin Gummies,Supplements,500
266,2025-05-31,D05,Vitamin C Tablets,Supplements,400
267,2025-06-06,D03,Cold & Flu Syrup,Cold Remedy,350
268,2025-01-22,D10,Reading Glasses,Vision,600
268,2025-01-22,D03,Cold & Flu Syrup,Cold Remedy,350
268,2025-01-22,D01,Paracetamol,Pain Relief,100
269,2025-04-23,D14,Baby Lotion,Baby Care,350
269,2025-04-23,D15,Baby Diapers,Baby Care,1200
270,2025-01-25,D14,Baby Lotion,Baby Care,350
270,2025-01-25,D08,Sunscreen SPF50,Skincare,800
270,2025-01-25,D15,Baby Diapers,Baby Care,1200
271,2025-02-25,D14,Baby Lotion,Baby Care,350
271,2025-02-25,D15,Baby Diapers,Baby Care,1200
272,2025-04-18,D05,Vitamin C Tablets,Supplements,400
272,2025-04-18,D16,Multivitamin Gummies,Supplements,500
273,2025-02-06,D10,Reading Glasses,Vision,600
274,2025-02-20,D11,Eye Drops,Vision,250
274,2025-02-20,D12,Bandages,First Aid,150
275,2025-03-31,D07,Face Masks,Hygiene,200
276,2025-01-07,D05,Vitamin C Tablets,Supplements,400
276,2025-01-07,D16,Multivitamin Gummies,Supplements,500
276,2025-01-07,D02,Ibuprofen,Pain Relief,150
277,2025-05-12,D01,Paracetamol,Pain Relief,100
277,2025-05-12,D04,Tissues,Cold Remedy,100
278,2025-03-29,D14,Baby Lotion,Baby Care,350
278,2025-03-29,D12,Bandages,First Aid,150
278,2025-03-29,D10,Reading Glasses,Vision,600
278,2025-03-29,D03,Cold & Flu Syrup,Cold Remedy,350
279,2025-01-08,D06,Hand Sanitizer,Hygiene,150
279,2025-01-08,D07,Face Masks,Hygiene,200
280,2025-06-08,D06,Hand Sanitizer,Hygiene,150
280,2025-06-08,D07,Face Masks,Hygiene,200
281,2025-05-15,D10,Reading Glasses,Vision,600
281,2025-05-15,D17,Reading Puzzle Book,Stationery/Leisure,300
282,2025-05-13,D07,Face Masks,Hygiene,200
282,2025-05-13,D09,Aloe Vera Gel,Skincare,350
283,2025-01-14,D03,Cold & Flu Syrup,Cold Remedy,350
283,2025-01-14,D04,Tissues,Cold Remedy,100
284,2025-05-23,D03,Cold & Flu Syrup,Cold Remedy,350
285,2025-05-04,D05,Vitamin C Tablets,Supplements,400
285,2025-05-04,D16,Multivitamin Gummies,Supplements,500
286,2025-02-12,D04,Tissues,Cold Remedy,100
286,2025-02-12,D14,Baby Lotion,Baby Care,350
286,2025-02-12,D17,Reading Puzzle Book,Stationery/Leisure,300
287,2025-02-08,D10,Reading Glasses,Vision,600
287,2025-02-08,D17,Reading Puzzle Book,Stationery/Leisure,300
287,2025-02-08,D11,Eye Drops,Vision,250
288,2025-04-30,D05,Vitamin C Tablets,Supplements,400
288,2025-04-30,D16,Multivitamin Gummies,Supplements,500
289,2025-03-31,D12,Bandages,First Aid,150
289,2025-03-31,D01,Paracetamol,Pain Relief,100
290,2025-03-12,D04,Tissues,Cold Remedy,100
290,2025-03-12,D05,Vitamin C Tablets,Supplements,400
291,2025-03-29,D12,Bandages,First Aid,150
292,2025-03-12,D03,Cold & Flu Syrup,Cold Remedy,350
292,2025-03-12,D04,Tissues,Cold Remedy,100
293,2025-01-18,D10,Reading Glasses,Vision,600
293,2025-01-18,D17,Reading Puzzle Book,Stationery/Leisure,300
294,2025-06-26,D03,Cold & Flu Syrup,Cold Remedy,350
294,2025-06-26,D04,Tissues,Cold Remedy,100
294,2025-06-26,D05,Vitamin C Tablets,Supplements,400
295,2025-03-08,D17,Reading Puzzle Book,Stationery/Leisure,300
295,2025-03-08,D12,Bandages,First Aid,150
296,2025-03-11,D10,Reading Glasses,Vision,600
296,2025-03-11,D17,Reading Puzzle Book,Stationery/Leisure,300
296,2025-03-11,D11,Eye Drops,Vision,250
297,2025-05-23,D11,Eye Drops,Vision,250
298,2025-06-07,D12,Bandages,First Aid,150
298,2025-06-07,D13,Antiseptic Cream,First Aid,200
299,2025-01-10,D14,Baby Lotion,Baby Care,350
299,2025-01-10,D15,Baby Diapers,Baby Care,1200
300,2025-01-15,D04,Tissues,Cold Remedy,100
300,2025-01-15,D01,Paracetamol,Pain Relief,100
300,2025-01-15,D07,Face Masks,Hygiene,200
300,2025-01-15,D13,Antiseptic Cream,First Aid,200
301,2025-01-29,D05,Vitamin C Tablets,Supplements,400
301,2025-01-29,D16,Multivitamin Gummies,Supplements,500
302,2025-02-23,D10,Reading Glasses,Vision,600
302,2025-02-23,D17,Reading Puzzle Book,Stationery/Leisure,300
303,2025-03-24,D05,Vitamin C Tablets,Supplements,400
304,2025-05-27,D08,Sunscreen SPF50,Skincare,800
304,2025-05-27,D09,Aloe Vera Gel,Skincare,350
305,2025-06-06,D08,Sunscreen SPF50,Skincare,800
305,2025-06-06,D09,Aloe Vera Gel,Skincare,350
306,2025-03-11,D12,Bandages,First Aid,150
306,2025-03-11,D13,Antiseptic Cream,First Aid,200
306,2025-03-11,D15,Baby Diapers,Baby Care,1200
307,2025-04-02,D08,Sunscreen SPF50,Skincare,800
307,2025-04-02,D09,Aloe Vera Gel,Skincare,350
308,2025-02-20,D02,Ibuprofen,Pain Relief,150
308,2025-02-20,D08,Sunscreen SPF50,Skincare,800
308,2025-02-20,D12,Bandages,First Aid,150
309,2025-03-17,D12,Bandages,First Aid,150
310,2025-03-14,D06,Hand Sanitizer,Hygiene,150
310,2025-03-14,D07,Face Masks,Hygiene,200
311,2025-01-17,D11,Eye Drops,Vision,250
312,2025-03-01,D13,Antiseptic Cream,First Aid,200
313,2025-06-06,D05,Vitamin C Tablets,Supplements,400
313,2025-06-06,D09,Aloe Vera Gel,Skincare,350
313,2025-06-06,D11,Eye Drops,Vision,250
314,2025-05-21,D16,Multivitamin Gummies,Supplements,500
315,2025-02-23,D10,Reading Glasses,Vision,600
315,2025-02-23,D17,Reading Puzzle Book,Stationery/Leisure,300
316,2025-01-10,D08,Sunscreen SPF50,Skincare,800
316,2025-01-10,D09,Aloe Vera Gel,Skincare,350
317,2025-06-23,D14,Baby Lotion,Baby Care,350
317,2025-06-23,D13,Antiseptic Cream,First Aid,200
317,2025-06-23,D04,Tissues,Cold Remedy,100
317,2025-06-23,D16,Multivitamin Gummies,Supplements,500
318,2025-01-11,D01,Paracetamol,Pain Relief,100
319,2025-01-30,D08,Sunscreen SPF50,Skincare,800
319,2025-01-30,D09,Aloe Vera Gel,Skincare,350
320,2025-04-28,D12,Bandages,First Aid,150
320,2025-04-28,D15,Baby Diapers,Baby Care,1200
320,2025-04-28,D13,Antiseptic Cream,First Aid,200
321,2025-02-11,D10,Reading Glasses,Vision,600
321,2025-02-11,D12,Bandages,First Aid,150
321,2025-02-11,D17,Reading Puzzle Book,Stationery/Leisure,300
322,2025-02-22,D06,Hand Sanitizer,Hygiene,150
322,2025-02-22,D07,Face Masks,Hygiene,200
323,2025-05-10,D15,Baby Diapers,Baby Care,1200
323,2025-05-10,D04,Tissues,Cold Remedy,100
324,2025-02-12,D14,Baby Lotion,Baby Care,350
324,2025-02-12,D15,Baby Diapers,Baby Care,1200
325,2025-03-16,D12,Bandages,First Aid,150
325,2025-03-16,D13,Antiseptic Cream,First Aid,200
326,2025-06-22,D05,Vitamin C Tablets,Supplements,400
326,2025-06-22,D16,Multivitamin Gummies,Supplements,500
327,2025-06-19,D15,Baby Diapers,Baby Care,1200
327,2025-06-19,D17,Reading Puzzle Book,Stationery/Leisure,300
327,2025-06-19,D12,Bandages,First Aid,150
327,2025-06-19,D16,Multivitamin Gummies,Supplements,500
328,2025-01-09,D10,Reading Glasses,Vision,600
328,2025-01-09,D17,Reading Puzzle Book,Stationery/Leisure,300
329,2025-02-02,D14,Baby Lotion,Baby Care,350
329,2025-02-02,D15,Baby Diapers,Baby Care,1200
330,2025-06-09,D08,Sunscreen SPF50,Skincare,800
330,2025-06-09,D09,Aloe Vera Gel,Skincare,350
331,2025-05-27,D14,Baby Lotion,Baby Care,350
331,2025-05-27,D15,Baby Diapers,Baby Care,1200
332,2025-05-19,D03,Cold & Flu Syrup,Cold Remedy,350
332,2025-05-19,D02,Ibuprofen,Pain Relief,150
333,2025-05-19,D08,Sunscreen SPF50,Skincare,800
333,2025-05-19,D09,Aloe Vera Gel,Skincare,350
334,2025-01-20,D14,Baby Lotion,Baby Care,350
334,2025-01-20,D15,Baby Diapers,Baby Care,1200
335,2025-04-19,D14,Baby Lotion,Baby Care,350
335,2025-04-19,D15,Baby Diapers,Baby Care,1200
336,2025-05-24,D12,Bandages,First Aid,150
336,2025-05-24,D07,Face Masks,Hygiene,200
336,2025-05-24,D04,Tissues,Cold Remedy,100
337,2025-04-02,D16,Multivitamin Gummies,Supplements,500
337,2025-04-02,D10,Reading Glasses,Vision,600
338,2025-02-04,D03,Cold & Flu Syrup,Cold Remedy,350
339,2025-05-05,D14,Baby Lotion,Baby Care,350
339,2025-05-05,D15,Baby Diapers,Baby Care,1200
340,2025-02-27,D05,Vitamin C Tablets,Supplements,400
341,2025-03-22,D08,Sunscreen SPF50,Skincare,800
341,2025-03-22,D09,Aloe Vera Gel,Skincare,350
342,2025-04-29,D10,Reading Glasses,Vision,600
342,2025-04-29,D17,Reading Puzzle Book,Stationery/Leisure,300
343,2025-02-18,D03,Cold & Flu Syrup,Cold Remedy,350
343,2025-02-18,D04,Tissues,Cold Remedy,100
343,2025-02-18,D05,Vitamin C Tablets,Supplements,400
344,2025-06-25,D10,Reading Glasses,Vision,600
344,2025-06-25,D08,Sunscreen SPF50,Skincare,800
344,2025-06-25,D02,Ibuprofen,Pain Relief,150
345,2025-04-23,D02,Ibuprofen,Pain Relief,150
345,2025-04-23,D09,Aloe Vera Gel,Skincare,350
345,2025-04-23,D11,Eye Drops,Vision,250
345,2025-04-23,D10,Reading Glasses,Vision,600
346,2025-03-16,D08,Sunscreen SPF50,Skincare,800
346,2025-03-16,D09,Aloe Vera Gel,Skincare,350
346,2025-03-16,D11,Eye Drops,Vision,250
347,2025-01-15,D13,Antiseptic Cream,First Aid,200
348,2025-04-08,D08,Sunscreen SPF50,Skincare,800
348,2025-04-08,D09,Aloe Vera Gel,Skincare,350
348,2025-04-08,D01,Paracetamol,Pain Relief,100
348,2025-04-08,D02,Ibuprofen,Pain Relief,150
349,2025-04-21,D03,Cold & Flu Syrup,Cold Remedy,350
349,2025-04-21,D04,Tissues,Cold Remedy,100
350,2025-02-20,D07,Face Masks,Hygiene,200
351,2025-04-20,D03,Cold & Flu Syrup,Cold Remedy,350
351,2025-04-20,D09,Aloe Vera Gel,Skincare,350
351,2025-04-20,D14,Baby Lotion,Baby Care,350
351,2025-04-20,D15,Baby Diapers,Baby Care,1200
352,2025-01-27,D12,Bandages,First Aid,150
352,2025-01-27,D13,Antiseptic Cream,First Aid,200
353,2025-02-22,D17,Reading Puzzle Book,Stationery/Leisure,300
353,2025-02-22,D09,Aloe Vera Gel,Skincare,350
353,2025-02-22,D06,Hand Sanitizer,Hygiene,150
354,2025-02-22,D13,Antiseptic Cream,First Aid,200
355,2025-03-09,D08,Sunscreen SPF50,Skincare,800
355,2025-03-09,D09,Aloe Vera Gel,Skincare,350
356,2025-06-06,D15,Baby Diapers,Baby Care,1200
356,2025-06-06,D07,Face Masks,Hygiene,200
356,2025-06-06,D10,Reading Glasses,Vision,600
356,2025-06-06,D03,Cold & Flu Syrup,Cold Remedy,350
357,2025-06-10,D10,Reading Glasses,Vision,600
357,2025-06-10,D17,Reading Puzzle Book,Stationery/Leisure,300
357,2025-06-10,D11,Eye Drops,Vision,250
358,2025-02-26,D06,Hand Sanitizer,Hygiene,150
358,2025-02-26,D07,Face Masks,Hygiene,200
359,2025-03-27,D14,Baby Lotion,Baby Care,350
359,2025-03-27,D15,Baby Diapers,Baby Care,1200
360,2025-02-11,D05,Vitamin C Tablets,Supplements,400
360,2025-02-11,D16,Multivitamin Gummies,Supplements,500
361,2025-05-03,D05,Vitamin C Tablets,Supplements,400
361,2025-05-03,D13,Antiseptic Cream,First Aid,200
362,2025-06-13,D15,Baby Diapers,Baby Care,1200
363,2025-03-22,D10,Reading Glasses,Vision,600
363,2025-03-22,D08,Sunscreen SPF50,Skincare,800
364,2025-03-27,D05,Vitamin C Tablets,Supplements,400
364,2025-03-27,D10,Reading Glasses,Vision,600
365,2025-05-25,D10,Reading Glasses,Vision,600
365,2025-05-25,D17,Reading Puzzle Book,Stationery/Leisure,300
366,2025-01-11,D07,Face Masks,Hygiene,200
367,2025-01-17,D14,Baby Lotion,Baby Care,350
367,2025-01-17,D15,Baby Diapers,Baby Care,1200
368,2025-04-07,D03,Cold & Flu Syrup,Cold Remedy,350
368,2025-04-07,D04,Tissues,Cold Remedy,100
368,2025-04-07,D05,Vitamin C Tablets,Supplements,400
369,2025-02-09,D14,Baby Lotion,Baby Care,350
369,2025-02-09,D15,Baby Diapers,Baby Care,1200
370,2025-02-25,D04,Tissues,Cold Remedy,100
371,2025-01-10,D08,Sunscreen SPF50,Skincare,800
371,2025-01-10,D09,Aloe Vera Gel,Skincare,350
372,2025-02-11,D03,Cold & Flu Syrup,Cold Remedy,350
372,2025-02-11,D04,Tissues,Cold Remedy,100
372,2025-02-11,D05,Vitamin C Tablets,Supplements,400
373,2025-04-11,D08,Sunscreen SPF50,Skincare,800
373,2025-04-11,D09,Aloe Vera Gel,Skincare,350
374,2025-01-16,D06,Hand Sanitizer,Hygiene,150
374,2025-01-16,D07,Face Masks,Hygiene,200
375,2025-04-13,D05,Vitamin C Tablets,Supplements,400
375,2025-04-13,D16,Multivitamin Gummies,Supplements,500
376,2025-02-03,D12,Bandages,First Aid,150
376,2025-02-03,D05,Vitamin C Tablets,Supplements,400
376,2025-02-03,D14,Baby Lotion,Baby Care,350
377,2025-05-10,D05,Vitamin C Tablets,Supplements,400
377,2025-05-10,D16,Multivitamin Gummies,Supplements,500
378,2025-01-24,D04,Tissues,Cold Remedy,100
378,2025-01-24,D07,Face Masks,Hygiene,200
379,2025-04-16,D16,Multivitamin Gummies,Supplements,500
379,2025-04-16,D03,Cold & Flu Syrup,Cold Remedy,350
380,2025-02-21,D09,Aloe Vera Gel,Skincare,350
380,2025-02-21,D05,Vitamin C Tablets,Supplements,400
380,2025-02-21,D02,Ibuprofen,Pain Relief,150
380,2025-02-21,D08,Sunscreen SPF50,Skincare,800
381,2025-02-17,D11,Eye Drops,Vision,250
381,2025-02-17,D15,Baby Diapers,Baby Care,1200
381,2025-02-17,D14,Baby Lotion,Baby Care,350
381,2025-02-17,D05,Vitamin C Tablets,Supplements,400
382,2025-06-29,D14,Baby Lotion,Baby Care,350
382,2025-06-29,D15,Baby Diapers,Baby Care,1200
383,2025-03-09,D03,Cold & Flu Syrup,Cold Remedy,350
383,2025-03-09,D04,Tissues,Cold Remedy,100
383,2025-03-09,D05,Vitamin C Tablets,Supplements,400
384,2025-06-09,D03,Cold & Flu Syrup,Cold Remedy,350
384,2025-06-09,D04,Tissues,Cold Remedy,100
385,2025-04-10,D10,Reading Glasses,Vision,600
385,2025-04-10,D17,Reading Puzzle Book,Stationery/Leisure,300
386,2025-02-10,D03,Cold & Flu Syrup,Cold Remedy,350
387,2025-02-06,D12,Bandages,First Aid,150
387,2025-02-06,D13,Antiseptic Cream,First Aid,200
388,2025-05-09,D04,Tissues,Cold Remedy,100
388,2025-05-09,D13,Antiseptic Cream,First Aid,200
389,2025-01-07,D14,Baby Lotion,Baby Care,350
390,2025-01-06,D03,Cold & Flu Syrup,Cold Remedy,350
390,2025-01-06,D04,Tissues,Cold Remedy,100
390,2025-01-06,D05,Vitamin C Tablets,Supplements,400
391,2025-01-29,D10,Reading Glasses,Vision,600
391,2025-01-29,D17,Reading Puzzle Book,Stationery/Leisure,300
391,2025-01-29,D11,Eye Drops,Vision,250
392,2025-05-27,D05,Vitamin C Tablets,Supplements,400
392,2025-05-27,D11,Eye Drops,Vision,250
392,2025-05-27,D15,Baby Diapers,Baby Care,1200
392,2025-05-27,D10,Reading Glasses,Vision,600
393,2025-03-12,D07,Face Masks,Hygiene,200
394,2025-02-26,D05,Vitamin C Tablets,Supplements,400
394,2025-02-26,D16,Multivitamin Gummies,Supplements,500
395,2025-05-01,D12,Bandages,First Aid,150
395,2025-05-01,D13,Antiseptic Cream,First Aid,200
396,2025-03-11,D04,Tissues,Cold Remedy,100
396,2025-03-11,D14,Baby Lotion,Baby Care,350
396,2025-03-11,D06,Hand Sanitizer,Hygiene,150
396,2025-03-11,D12,Bandages,First Aid,150
397,2025-05-22,D06,Hand Sanitizer,Hygiene,150
397,2025-05-22,D07,Face Masks,Hygiene,200
398,2025-05-19,D10,Reading Glasses,Vision,600
398,2025-05-19,D17,Reading Puzzle Book,Stationery/Leisure,300
399,2025-02-11,D16,Multivitamin Gummies,Supplements,500
399,2025-02-11,D11,Eye Drops,Vision,250
399,2025-02-11,D07,Face Masks,Hygiene,200
400,2025-02-12,D14,Baby Lotion,Baby Care,350
400,2025-02-12,D04,Tissues,Cold Remedy,100
400,2025-02-12,D06,Hand Sanitizer,Hygiene,150
401,2025-04-23,D14,Baby Lotion,Baby Care,350
401,2025-04-23,D15,Baby Diapers,Baby Care,1200
402,2025-05-14,D12,Bandages,First Aid,150
402,2025-05-14,D07,Face Masks,Hygiene,200
402,2025-05-14,D04,Tissues,Cold Remedy,100
403,2025-06-27,D05,Vitamin C Tablets,Supplements,400
403,2025-06-27,D16,Multivitamin Gummies,Supplements,500
404,2025-03-10,D12,Bandages,First Aid,150
404,2025-03-10,D13,Antiseptic Cream,First Aid,200
405,2025-01-26,D15,Baby Diapers,Baby Care,1200
405,2025-01-26,D13,Antiseptic Cream,First Aid,200
406,2025-03-13,D03,Cold & Flu Syrup,Cold Remedy,350
406,2025-03-13,D04,Tissues,Cold Remedy,100
407,2025-05-02,D06,Hand Sanitizer,Hygiene,150
407,2025-05-02,D07,Face Masks,Hygiene,200
408,2025-05-02,D12,Bandages,First Aid,150
408,2025-05-02,D13,Antiseptic Cream,First Aid,200
409,2025-01-08,D08,Sunscreen SPF50,Skincare,800
409,2025-01-08,D09,Aloe Vera Gel,Skincare,350
410,2025-05-24,D14,Baby Lotion,Baby Care,350
410,2025-05-24,D15,Baby Diapers,Baby Care,1200
411,2025-02-20,D14,Baby Lotion,Baby Care,350
412,2025-02-14,D06,Hand Sanitizer,Hygiene,150
413,2025-06-27,D11,Eye Drops,Vision,250
413,2025-06-27,D17,Reading Puzzle Book,Stationery/Leisure,300
413,2025-06-27,D16,Multivitamin Gummies,Supplements,500
413,2025-06-27,D07,Face Masks,Hygiene,200
414,2025-02-19,D01,Paracetamol,Pain Relief,100
414,2025-02-19,D06,Hand Sanitizer,Hygiene,150
415,2025-03-30,D06,Hand Sanitizer,Hygiene,150
415,2025-03-30,D08,Sunscreen SPF50,Skincare,800
415,2025-03-30,D12,Bandages,First Aid,150
415,2025-03-30,D02,Ibuprofen,Pain Relief,150
416,2025-01-07,D10,Reading Glasses,Vision,600
416,2025-01-07,D17,Reading Puzzle Book,Stationery/Leisure,300
417,2025-03-14,D16,Multivitamin Gummies,Supplements,500
417,2025-03-14,D08,Sunscreen SPF50,Skincare,800
417,2025-03-14,D17,Reading Puzzle Book,Stationery/Leisure,300
417,2025-03-14,D02,Ibuprofen,Pain Relief,150
418,2025-01-16,D15,Baby Diapers,Baby Care,1200
418,2025-01-16,D07,Face Masks,Hygiene,200
418,2025-01-16,D09,Aloe Vera Gel,Skincare,350
419,2025-03-30,D03,Cold & Flu Syrup,Cold Remedy,350
419,2025-03-30,D04,Tissues,Cold Remedy,100
420,2025-05-21,D10,Reading Glasses,Vision,600
421,2025-04-26,D12,Bandages,First Aid,150
421,2025-04-26,D11,Eye Drops,Vision,250
421,2025-04-26,D07,Face Masks,Hygiene,200
422,2025-06-24,D15,Baby Diapers,Baby Care,1200
423,2025-03-11,D08,Sunscreen SPF50,Skincare,800
423,2025-03-11,D09,Aloe Vera Gel,Skincare,350
424,2025-02-26,D06,Hand Sanitizer,Hygiene,150
424,2025-02-26,D07,Face Masks,Hygiene,200
425,2025-04-13,D14,Baby Lotion,Baby Care,350
425,2025-04-13,D15,Baby Diapers,Baby Care,1200
426,2025-02-03,D12,Bandages,First Aid,150
426,2025-02-03,D13,Antiseptic Cream,First Aid,200
427,2025-05-15,D12,Bandages,First Aid,150
427,2025-05-15,D13,Antiseptic Cream,First Aid,200
427,2025-05-15,D10,Reading Glasses,Vision,600
428,2025-02-03,D04,Tissues,Cold Remedy,100
429,2025-03-15,D04,Tissues,Cold Remedy,100
429,2025-03-15,D15,Baby Diapers,Baby Care,1200
429,2025-03-15,D16,Multivitamin Gummies,Supplements,500
430,2025-02-16,D08,Sunscreen SPF50,Skincare,800
430,2025-02-16,D09,Aloe Vera Gel,Skincare,350
431,2025-06-15,D08,Sunscreen SPF50,Skincare,800
431,2025-06-15,D09,Aloe Vera Gel,Skincare,350
432,2025-03-08,D06,Hand Sanitizer,Hygiene,150
432,2025-03-08,D07,Face Masks,Hygiene,200
433,2025-06-02,D11,Eye Drops,Vision,250
434,2025-03-24,D01,Paracetamol,Pain Relief,100
434,2025-03-24,D09,Aloe Vera Gel,Skincare,350
434,2025-03-24,D10,Reading Glasses,Vision,600
435,2025-04-27,D12,Bandages,First Aid,150
435,2025-04-27,D13,Antiseptic Cream,First Aid,200
436,2025-03-03,D09,Aloe Vera Gel,Skincare,350
437,2025-01-05,D17,Reading Puzzle Book,Stationery/Leisure,300
437,2025-01-05,D14,Baby Lotion,Baby Care,350
437,2025-01-05,D10,Reading Glasses,Vision,600
437,2025-01-05,D09,Aloe Vera Gel,Skincare,350
